n,m,p,it,diff,ns
18,69,0.6,50,0,12135930
18,69,0.6,50,0,13799745
18,69,0.6,50,0,13590013
18,69,0.6,50,0,13001885
18,69,0.6,50,0,13037783
18,69,0.6,50,0,13288441
18,69,0.6,50,0,12738445
18,70,0.6,50,0,12180908
18,70,0.6,50,0,12563286
18,70,0.6,50,0,12563146
18,70,0.6,50,0,11985843
18,70,0.6,50,0,12325828
18,70,0.6,50,0,12757163
18,70,0.6,50,0,12074541
18,70,0.6,50,0,11807610
18,70,0.6,50,0,12158908
18,70,0.6,50,0,12338399
18,71,0.6,50,0,23363792
18,71,0.6,50,0,22864362
18,71,0.6,50,0,22890762
18,71,0.6,50,0,23360930
18,71,0.6,50,0,22645761
18,71,0.6,50,0,22706593
18,71,0.6,50,0,22487851
18,71,0.6,50,0,22999504
18,71,0.6,50,0,22244875
18,71,0.6,50,0,23103566
18,72,0.6,50,0,13592038
18,72,0.6,50,0,13282225
18,72,0.6,50,0,13125782
18,72,0.6,50,0,13596578
18,72,0.6,50,0,13491887
18,72,0.6,50,0,13541613
18,72,0.6,50,0,14341079
18,72,0.6,50,0,13379094
18,72,0.6,50,0,13370644
18,72,0.6,50,0,13411919
18,73,0.6,50,0,23935438
18,73,0.6,50,0,23666133
18,73,0.6,50,0,23879985
18,73,0.6,50,0,24486691
18,73,0.6,50,0,23552642
18,73,0.6,50,0,24146846
18,73,0.6,50,0,23584908
18,73,0.6,50,0,23896397
18,73,0.6,50,0,24042015
18,73,0.6,50,0,23635054
18,74,0.6,50,0,15665468
18,74,0.6,50,0,14080923
18,74,0.6,50,0,14295334
18,74,0.6,50,0,13852474
18,74,0.6,50,0,13809312
18,74,0.6,50,0,14983474
18,74,0.6,50,0,15071892
18,74,0.6,50,0,14643908
18,74,0.6,50,0,13881458
18,74,0.6,50,0,14993741
18,75,0.6,50,0,26631637
18,75,0.6,50,0,27336958
18,75,0.6,50,0,27090071
18,75,0.6,50,0,26308344
18,75,0.6,50,0,27097265
18,75,0.6,50,0,26819578
18,75,0.6,50,0,26322592
18,75,0.6,50,0,27340380
18,75,0.6,50,0,18329678
18,75,0.6,50,0,26773134
18,76,0.6,50,0,23902055
18,76,0.6,50,0,24785819
18,76,0.6,50,0,22682707
18,76,0.6,50,0,23791078
18,76,0.6,50,0,24303709
18,76,0.6,50,0,24913278
18,76,0.6,50,0,24654658
18,76,0.6,50,0,23462059
18,76,0.6,50,0,24371942
18,76,0.6,50,0,24609121
19,0,0.6,50,0,446841
19,0,0.6,50,0,389082
19,0,0.6,50,0,394320
19,0,0.6,50,0,393761
19,0,0.6,50,0,394949
19,0,0.6,50,0,392295
19,0,0.6,50,0,395437
19,0,0.6,50,0,392714
19,0,0.6,50,0,392505
19,0,0.6,50,0,394391
19,1,0.6,50,0,467932
19,1,0.6,50,0,410174
19,1,0.6,50,0,409196
19,1,0.6,50,0,412968
19,1,0.6,50,0,409755
19,1,0.6,50,0,411362
19,1,0.6,50,0,412968
19,1,0.6,50,0,412619
19,1,0.6,50,0,413806
19,1,0.6,50,0,416041
19,2,0.6,50,0,497615
19,2,0.6,50,0,440765
19,2,0.6,50,0,440485
19,2,0.6,50,0,433780
19,2,0.6,50,0,443488
19,2,0.6,50,0,437831
19,2,0.6,50,0,446072
19,2,0.6,50,0,440065
19,2,0.6,50,0,443558
19,2,0.6,50,0,443558
19,3,0.6,50,0,481132
19,3,0.6,50,0,429171
19,3,0.6,50,0,428333
19,3,0.6,50,0,427146
19,3,0.6,50,0,432104
19,3,0.6,50,0,426587
19,3,0.6,50,0,431336
19,3,0.6,50,0,431266
19,3,0.6,50,0,438460
19,3,0.6,50,0,431126
19,4,0.6,50,0,497126
19,4,0.6,50,0,446630
19,4,0.6,50,0,449564
19,4,0.6,50,0,446352
19,4,0.6,50,0,447749
19,4,0.6,50,0,446701
19,4,0.6,50,0,447399
19,4,0.6,50,0,455081
19,4,0.6,50,0,446840
19,4,0.6,50,0,446980
19,5,0.6,50,0,615227
19,5,0.6,50,0,594763
19,5,0.6,50,0,546293
19,5,0.6,50,0,569271
19,5,0.6,50,0,569201
19,5,0.6,50,0,581354
19,5,0.6,50,0,578141
19,5,0.6,50,0,566757
19,5,0.6,50,0,580096
19,5,0.6,50,0,591899
19,6,0.6,50,0,593785
19,6,0.6,50,0,550833
19,6,0.6,50,0,567036
19,6,0.6,50,0,538681
19,6,0.6,50,0,543150
19,6,0.6,50,0,543710
19,6,0.6,50,0,565500
19,6,0.6,50,0,551601
19,6,0.6,50,0,574649
19,6,0.6,50,0,545386
19,7,0.6,50,0,1149018
19,7,0.6,50,0,916868
19,7,0.6,50,0,938938
19,7,0.6,50,0,920639
19,7,0.6,50,0,955071
19,7,0.6,50,0,955490
19,7,0.6,50,0,992087
19,7,0.6,50,0,1017299
19,7,0.6,50,0,858481
19,7,0.6,50,0,1054314
19,8,0.6,50,0,888583
19,8,0.6,50,0,845910
19,8,0.6,50,0,822513
19,8,0.6,50,0,851148
19,8,0.6,50,0,834247
19,8,0.6,50,0,845072
19,8,0.6,50,0,815390
19,8,0.6,50,0,844443
19,8,0.6,50,0,818463
19,8,0.6,50,0,847027
19,9,0.6,50,0,1118219
19,9,0.6,50,0,1034689
19,9,0.6,50,0,1108930
19,9,0.6,50,0,1080645
19,9,0.6,50,0,1081623
19,9,0.6,50,0,1061997
19,9,0.6,50,0,1106136
19,9,0.6,50,0,1061089
19,9,0.6,50,0,1134492
19,9,0.6,50,0,1063185
19,10,0.6,50,0,816507
19,10,0.6,50,0,765803
19,10,0.6,50,0,790387
19,10,0.6,50,0,764336
19,10,0.6,50,0,763428
19,10,0.6,50,0,740241
19,10,0.6,50,0,763917
19,10,0.6,50,0,764127
19,10,0.6,50,0,760914
19,10,0.6,50,0,759657
19,11,0.6,50,0,1856714
19,11,0.6,50,0,1939963
19,11,0.6,50,0,1880809
19,11,0.6,50,0,1876059
19,11,0.6,50,0,1863698
19,11,0.6,50,0,1879412
19,11,0.6,50,0,1864466
19,11,0.6,50,0,1866631
19,11,0.6,50,0,1878295
19,11,0.6,50,0,1873615
19,12,0.6,50,0,1123387
19,12,0.6,50,0,1102504
19,12,0.6,50,0,1093426
19,12,0.6,50,0,1139660
19,12,0.6,50,0,1104251
19,12,0.6,50,0,1080155
19,12,0.6,50,0,1130022
19,12,0.6,50,0,1103273
19,12,0.6,50,0,1081063
19,12,0.6,50,0,1130161
19,13,0.6,50,0,1102016
19,13,0.6,50,0,988246
19,13,0.6,50,0,1009546
19,13,0.6,50,0,1052918
19,13,0.6,50,0,1026518
19,13,0.6,50,0,965058
19,13,0.6,50,0,1072962
19,13,0.6,50,0,1043070
19,13,0.6,50,0,1103203
19,13,0.6,50,0,1032734
19,14,0.6,50,0,1280109
19,14,0.6,50,0,1406311
19,14,0.6,50,0,1300921
19,14,0.6,50,0,1440882
19,14,0.6,50,0,1338845
19,14,0.6,50,0,1240510
19,14,0.6,50,0,1256992
19,14,0.6,50,0,1453734
19,14,0.6,50,0,1429289
19,14,0.6,50,0,1338496
19,15,0.6,50,0,1563942
19,15,0.6,50,0,1393670
19,15,0.6,50,0,1390876
19,15,0.6,50,0,1398698
19,15,0.6,50,0,1392134
19,15,0.6,50,0,1313563
19,15,0.6,50,0,1502202
19,15,0.6,50,0,1302039
19,15,0.6,50,0,1510793
19,15,0.6,50,0,1393880
19,16,0.6,50,0,1929976
19,16,0.6,50,0,1821095
19,16,0.6,50,0,1920478
19,16,0.6,50,0,1840022
19,16,0.6,50,0,1909863
19,16,0.6,50,0,1918104
19,16,0.6,50,0,1907488
19,16,0.6,50,0,1749788
19,16,0.6,50,0,1833876
19,16,0.6,50,0,1910561
19,17,0.6,50,0,2394696
19,17,0.6,50,0,2296361
19,17,0.6,50,0,2478016
19,17,0.6,50,0,2505114
19,17,0.6,50,0,2478854
19,17,0.6,50,0,2294684
19,17,0.6,50,0,2382195
19,17,0.6,50,0,2367598
19,17,0.6,50,0,2506162
19,17,0.6,50,0,2424798
19,18,0.6,50,0,3201495
19,18,0.6,50,0,3191857
19,18,0.6,50,0,3193324
19,18,0.6,50,0,3190391
19,18,0.6,50,0,3193045
19,18,0.6,50,0,3192416
19,18,0.6,50,0,3189693
19,18,0.6,50,0,3193184
19,18,0.6,50,0,3191927
19,18,0.6,50,0,3189553
19,19,0.6,50,0,1821654
19,19,0.6,50,0,2266260
19,19,0.6,50,0,2288049
19,19,0.6,50,0,2256482
19,19,0.6,50,0,2039067
19,19,0.6,50,0,1908605
19,19,0.6,50,0,2296290
19,19,0.6,50,0,2235040
19,19,0.6,50,0,1842396
19,19,0.6,50,0,2003379
19,20,0.6,50,0,4612277
19,20,0.6,50,0,4979638
19,20,0.6,50,0,4974261
19,20,0.6,50,0,4856090
19,20,0.6,50,0,4852389
19,20,0.6,50,0,4851271
19,20,0.6,50,0,4726117
19,20,0.6,50,0,4856369
19,20,0.6,50,0,4853017
19,20,0.6,50,0,4851201
19,21,0.6,50,0,5099624
19,21,0.6,50,0,5072666
19,21,0.6,50,0,5014279
19,21,0.6,50,0,5066031
19,21,0.6,50,0,5053460
19,21,0.6,50,0,5127700
19,21,0.6,50,0,5064565
19,21,0.6,50,0,5055695
19,21,0.6,50,0,5073505
19,21,0.6,50,0,5050597
19,22,0.6,50,0,3308910
19,22,0.6,50,0,3452153
19,22,0.6,50,0,3489449
19,22,0.6,50,0,3277831
19,22,0.6,50,0,3440211
19,22,0.6,50,0,3194860
19,22,0.6,50,0,3574585
19,22,0.6,50,0,3682838
19,22,0.6,50,0,3129699
19,22,0.6,50,0,3406966
19,23,0.6,50,0,4571839
19,23,0.6,50,0,4599425
19,23,0.6,50,0,4465891
19,23,0.6,50,0,4732193
19,23,0.6,50,0,4527070
19,23,0.6,50,0,4529167
19,23,0.6,50,0,4598169
19,23,0.6,50,0,4665914
19,23,0.6,50,0,4530423
19,23,0.6,50,0,4532868
19,24,0.6,50,0,5609252
19,24,0.6,50,0,5468803
19,24,0.6,50,0,5537246
19,24,0.6,50,0,5595912
19,24,0.6,50,0,5519088
19,24,0.6,50,0,5316689
19,24,0.6,50,0,5616725
19,24,0.6,50,0,5390092
19,24,0.6,50,0,5471806
19,24,0.6,50,0,5485494
19,25,0.6,50,0,4375936
19,25,0.6,50,0,4335707
19,25,0.6,50,0,4311193
19,25,0.6,50,0,4341784
19,25,0.6,50,0,4472456
19,25,0.6,50,0,4425802
19,25,0.6,50,0,4341993
19,25,0.6,50,0,4340876
19,25,0.6,50,0,4342273
19,25,0.6,50,0,4252248
19,26,0.6,50,0,3815255
19,26,0.6,50,0,3881395
19,26,0.6,50,0,3951095
19,26,0.6,50,0,3909261
19,26,0.6,50,0,3778799
19,26,0.6,50,0,3939642
19,26,0.6,50,0,3899622
19,26,0.6,50,0,3882931
19,26,0.6,50,0,3852410
19,26,0.6,50,0,4017863
19,27,0.6,50,0,3784875
19,27,0.6,50,0,2904603
19,27,0.6,50,0,3270428
19,27,0.6,50,0,3252898
19,27,0.6,50,0,3939641
19,27,0.6,50,0,4099088
19,27,0.6,50,0,3702811
19,27,0.6,50,0,3440001
19,27,0.6,50,0,2839162
19,27,0.6,50,0,3664469
19,28,0.6,50,0,4970141
19,28,0.6,50,0,4952540
19,28,0.6,50,0,4986902
19,28,0.6,50,0,4491801
19,28,0.6,50,0,4851551
19,28,0.6,50,0,4996470
19,28,0.6,50,0,4718225
19,28,0.6,50,0,4734986
19,28,0.6,50,0,4833602
19,28,0.6,50,0,4900858
19,29,0.6,50,0,5923744
19,29,0.6,50,0,5931636
19,29,0.6,50,0,5883097
19,29,0.6,50,0,5916341
19,29,0.6,50,0,5858094
19,29,0.6,50,0,5851459
19,29,0.6,50,0,5874507
19,29,0.6,50,0,6043241
19,29,0.6,50,0,6071457
19,29,0.6,50,0,6016493
19,30,0.6,50,0,6408368
19,30,0.6,50,0,6385181
19,30,0.6,50,0,6372890
19,30,0.6,50,0,6270084
19,30,0.6,50,0,6382527
19,30,0.6,50,0,6384413
19,30,0.6,50,0,6260097
19,30,0.6,50,0,6389022
19,30,0.6,50,0,6381271
19,30,0.6,50,0,6259189
19,31,0.6,50,0,3839420
19,31,0.6,50,0,3755472
19,31,0.6,50,0,3752399
19,31,0.6,50,0,3654971
19,31,0.6,50,0,3445868
19,31,0.6,50,0,3704768
19,31,0.6,50,0,3702253
19,31,0.6,50,0,3573956
19,31,0.6,50,0,3571232
19,31,0.6,50,0,3320853
19,32,0.6,50,0,4128840
19,32,0.6,50,0,4044682
19,32,0.6,50,0,3969393
19,32,0.6,50,0,4085608
19,32,0.6,50,0,3831458
19,32,0.6,50,0,4069125
19,32,0.6,50,0,3904791
19,32,0.6,50,0,3885375
19,32,0.6,50,0,3849616
19,32,0.6,50,0,3854785
19,33,0.6,50,0,6444546
19,33,0.6,50,0,6386718
19,33,0.6,50,0,6391676
19,33,0.6,50,0,6507194
19,33,0.6,50,0,6393423
19,33,0.6,50,0,6508729
19,33,0.6,50,0,6512292
19,33,0.6,50,0,6390140
19,33,0.6,50,0,6380711
19,33,0.6,50,0,6387277
19,34,0.6,50,0,5217306
19,34,0.6,50,0,5111288
19,34,0.6,50,0,5108355
19,34,0.6,50,0,5172468
19,34,0.6,50,0,5106050
19,34,0.6,50,0,5222265
19,34,0.6,50,0,5378358
19,34,0.6,50,0,5186227
19,34,0.6,50,0,5234208
19,34,0.6,50,0,5158640
19,35,0.6,50,0,6465289
19,35,0.6,50,0,6382387
19,35,0.6,50,0,6384483
19,35,0.6,50,0,6391607
19,35,0.6,50,0,6405226
19,35,0.6,50,0,6383435
19,35,0.6,50,0,6356687
19,35,0.6,50,0,6389791
19,35,0.6,50,0,6394331
19,35,0.6,50,0,6385391
19,36,0.6,50,0,8065199
19,36,0.6,50,0,7619405
19,36,0.6,50,0,7758598
19,36,0.6,50,0,7760973
19,36,0.6,50,0,7667944
19,36,0.6,50,0,7616123
19,36,0.6,50,0,7318741
19,36,0.6,50,0,7831721
19,36,0.6,50,0,7842057
19,36,0.6,50,0,7067804
19,37,0.6,50,0,7409185
19,37,0.6,50,0,7403737
19,37,0.6,50,0,6938599
19,37,0.6,50,0,7641894
19,37,0.6,50,0,7424690
19,37,0.6,50,0,7541952
19,37,0.6,50,0,7114039
19,37,0.6,50,0,6755687
19,37,0.6,50,0,7503959
19,37,0.6,50,0,6763089
19,38,0.6,50,0,6445105
19,38,0.6,50,0,6169863
19,38,0.6,50,0,6073901
19,38,0.6,50,0,5813536
19,38,0.6,50,0,6074460
19,38,0.6,50,0,5959433
19,38,0.6,50,0,6465149
19,38,0.6,50,0,6394331
19,38,0.6,50,0,6630183
19,38,0.6,50,0,6276649
19,39,0.6,50,0,4597121
19,39,0.6,50,0,4393955
19,39,0.6,50,0,4791698
19,39,0.6,50,0,4686378
19,39,0.6,50,0,4646289
19,39,0.6,50,0,4628410
19,39,0.6,50,0,4745463
19,39,0.6,50,0,4753355
19,39,0.6,50,0,4805665
19,39,0.6,50,0,4647825
19,40,0.6,50,0,4326069
19,40,0.6,50,0,4080440
19,40,0.6,50,0,4094827
19,40,0.6,50,0,4093151
19,40,0.6,50,0,4120877
19,40,0.6,50,0,4081139
19,40,0.6,50,0,3933774
19,40,0.6,50,0,3940619
19,40,0.6,50,0,3956403
19,40,0.6,50,0,3826988
19,41,0.6,50,0,5261934
19,41,0.6,50,0,5090127
19,41,0.6,50,0,5102488
19,41,0.6,50,0,5113174
19,41,0.6,50,0,5175053
19,41,0.6,50,0,5164716
19,41,0.6,50,0,5102070
19,41,0.6,50,0,5057301
19,41,0.6,50,0,5108914
19,41,0.6,50,0,5361597
19,42,0.6,50,0,9086618
19,42,0.6,50,0,9449440
19,42,0.6,50,0,8606883
19,42,0.6,50,0,8766608
19,42,0.6,50,0,8351894
19,42,0.6,50,0,8383253
19,42,0.6,50,0,8680983
19,42,0.6,50,0,8306497
19,42,0.6,50,0,8944911
19,42,0.6,50,0,8683148
19,43,0.6,50,0,8083077
19,43,0.6,50,0,7027366
19,43,0.6,50,0,7148540
19,43,0.6,50,0,7285777
19,43,0.6,50,0,6896694
19,43,0.6,50,0,7275021
19,43,0.6,50,0,6896974
19,43,0.6,50,0,7280468
19,43,0.6,50,0,7029881
19,43,0.6,50,0,7792331
19,44,0.6,50,0,8030557
19,44,0.6,50,0,7806718
19,44,0.6,50,0,8045782
19,44,0.6,50,0,8035935
19,44,0.6,50,0,8171426
19,44,0.6,50,0,8187420
19,44,0.6,50,0,8130848
19,44,0.6,50,0,7968399
19,44,0.6,50,0,8180086
19,44,0.6,50,0,7924260
19,45,0.6,50,0,8085661
19,45,0.6,50,0,8177991
19,45,0.6,50,0,7799176
19,45,0.6,50,0,7789956
19,45,0.6,50,0,8098652
19,45,0.6,50,0,8426065
19,45,0.6,50,0,8173661
19,45,0.6,50,0,7611234
19,45,0.6,50,0,8360694
19,45,0.6,50,0,8426693
19,46,0.6,50,0,9032770
19,46,0.6,50,0,8892600
19,46,0.6,50,0,8686152
19,46,0.6,50,0,8796989
19,46,0.6,50,0,8574965
19,46,0.6,50,0,8684126
19,46,0.6,50,0,8921584
19,46,0.6,50,0,8559391
19,46,0.6,50,0,8712062
19,46,0.6,50,0,8604089
19,47,0.6,50,0,7348703
19,47,0.6,50,0,8450509
19,47,0.6,50,0,7107544
19,47,0.6,50,0,8687409
19,47,0.6,50,0,7445363
19,47,0.6,50,0,7164464
19,47,0.6,50,0,7866851
19,47,0.6,50,0,8486197
19,47,0.6,50,0,7612002
19,47,0.6,50,0,8731828
19,48,0.6,50,0,6957037
19,48,0.6,50,0,7426436
19,48,0.6,50,0,7095461
19,48,0.6,50,0,6952497
19,48,0.6,50,0,7027645
19,48,0.6,50,0,7145118
19,48,0.6,50,0,7368118
19,48,0.6,50,0,7067245
19,48,0.6,50,0,7243453
19,48,0.6,50,0,7174241
19,49,0.6,50,0,8260194
19,49,0.6,50,0,8373196
19,49,0.6,50,0,8105287
19,49,0.6,50,0,7651951
19,49,0.6,50,0,8691529
19,49,0.6,50,0,8247133
19,49,0.6,50,0,8175268
19,49,0.6,50,0,7794077
19,49,0.6,50,0,8481239
19,49,0.6,50,0,8120582
19,50,0.6,50,0,11659338
19,50,0.6,50,0,11361118
19,50,0.6,50,0,11567497
19,50,0.6,50,0,11396738
19,50,0.6,50,0,10893326
19,50,0.6,50,0,11498216
19,50,0.6,50,0,11620786
19,50,0.6,50,0,11499612
19,50,0.6,50,0,11531459
19,50,0.6,50,0,11591592
19,51,0.6,50,0,7623457
19,51,0.6,50,0,7438518
19,51,0.6,50,0,7383484
19,51,0.6,50,0,7430975
19,51,0.6,50,0,7381528
19,51,0.6,50,0,7255815
19,51,0.6,50,0,7338855
19,51,0.6,50,0,7400036
19,51,0.6,50,0,7464080
19,51,0.6,50,0,7410232
19,52,0.6,50,0,12365986
19,52,0.6,50,0,12046954
19,52,0.6,50,0,12042274
19,52,0.6,50,0,12275891
19,52,0.6,50,0,12074051
19,52,0.6,50,0,12028865
19,52,0.6,50,0,12305364
19,52,0.6,50,0,11956021
19,52,0.6,50,0,12450562
19,52,0.6,50,0,12347478
19,53,0.6,50,0,7954501
19,53,0.6,50,0,7828019
19,53,0.6,50,0,7884590
19,53,0.6,50,0,7784858
19,53,0.6,50,0,7670040
19,53,0.6,50,0,7909872
19,53,0.6,50,0,7667037
19,53,0.6,50,0,7799594
19,53,0.6,50,0,7918673
19,53,0.6,50,0,7911479
19,54,0.6,50,0,17349674
19,54,0.6,50,0,16740943
19,54,0.6,50,0,17272291
19,54,0.6,50,0,16556564
19,54,0.6,50,0,18043541
19,54,0.6,50,0,17981803
19,54,0.6,50,0,16506140
19,54,0.6,50,0,16535682
19,54,0.6,50,0,16417721
19,54,0.6,50,0,16614602
19,55,0.6,50,0,12996996
19,55,0.6,50,0,13035618
19,55,0.6,50,0,12797531
19,55,0.6,50,0,12782655
19,55,0.6,50,0,12775391
19,55,0.6,50,0,13019624
19,55,0.6,50,0,12773785
19,55,0.6,50,0,12779582
19,55,0.6,50,0,12779512
19,55,0.6,50,0,13028215
19,56,0.6,50,0,8950638
19,56,0.6,50,0,9048066
19,56,0.6,50,0,9718326
19,56,0.6,50,0,9460265
19,56,0.6,50,0,10721867
19,56,0.6,50,0,10038895
19,56,0.6,50,0,8729802
19,56,0.6,50,0,9894255
19,56,0.6,50,0,10056146
19,56,0.6,50,0,8721630
19,57,0.6,50,0,8867598
19,57,0.6,50,0,8516230
19,57,0.6,50,0,8686222
19,57,0.6,50,0,8822899
19,57,0.6,50,0,8721770
19,57,0.6,50,0,8907756
19,57,0.6,50,0,8875000
19,57,0.6,50,0,8637473
19,57,0.6,50,0,8866689
19,57,0.6,50,0,8664990
19,58,0.6,50,0,11793991
19,58,0.6,50,0,11676798
19,58,0.6,50,0,11688322
19,58,0.6,50,0,11236313
19,58,0.6,50,0,11820530
19,58,0.6,50,0,12041786
19,58,0.6,50,0,11263481
19,58,0.6,50,0,12071887
19,58,0.6,50,0,11624837
19,58,0.6,50,0,11485853
19,59,0.6,50,0,9582346
19,59,0.6,50,0,9646391
19,59,0.6,50,0,8566165
19,59,0.6,50,0,9541281
19,59,0.6,50,0,9314438
19,59,0.6,50,0,9862896
19,59,0.6,50,0,9334831
19,59,0.6,50,0,8776246
19,59,0.6,50,0,8991495
19,59,0.6,50,0,9283080
19,60,0.6,50,0,8906080
19,60,0.6,50,0,8949241
19,60,0.6,50,0,9007419
19,60,0.6,50,0,8894556
19,60,0.6,50,0,8678609
19,60,0.6,50,0,8948543
19,60,0.6,50,0,8942956
19,60,0.6,50,0,9081030
19,60,0.6,50,0,9182928
19,60,0.6,50,0,8405881
19,61,0.6,50,0,10589379
19,61,0.6,50,0,10876634
19,61,0.6,50,0,10580998
19,61,0.6,50,0,10917700
19,61,0.6,50,0,10798622
19,61,0.6,50,0,10733321
19,61,0.6,50,0,11079172
19,61,0.6,50,0,10507666
19,61,0.6,50,0,10958906
19,61,0.6,50,0,10375108
19,62,0.6,50,0,12678732
19,62,0.6,50,0,13033453
19,62,0.6,50,0,12685367
19,62,0.6,50,0,13378605
19,62,0.6,50,0,12430868
19,62,0.6,50,0,13502852
19,62,0.6,50,0,13156861
19,62,0.6,50,0,12406493
19,62,0.6,50,0,12775112
19,62,0.6,50,0,13430636
19,63,0.6,50,0,8793147
19,63,0.6,50,0,8336878
19,63,0.6,50,0,8500235
19,63,0.6,50,0,8423830
19,63,0.6,50,0,8141953
19,63,0.6,50,0,8433468
19,63,0.6,50,0,8468807
19,63,0.6,50,0,8454001
19,63,0.6,50,0,8566165
19,63,0.6,50,0,7208812
19,64,0.6,50,0,11009681
19,64,0.6,50,0,10739956
19,64,0.6,50,0,10565215
19,64,0.6,50,0,10278938
19,64,0.6,50,0,10872723
19,64,0.6,50,0,11022810
19,64,0.6,50,0,10519538
19,64,0.6,50,0,10408841
19,64,0.6,50,0,10862107
19,64,0.6,50,0,10969173
19,65,0.6,50,0,9853119
19,65,0.6,50,0,12291814
19,65,0.6,50,0,12109461
19,65,0.6,50,0,10210493
19,65,0.6,50,0,10827256
19,65,0.6,50,0,8942187
19,65,0.6,50,0,10387470
19,65,0.6,50,0,9850465
19,65,0.6,50,0,8820734
19,65,0.6,50,0,9452024
19,66,0.6,50,0,10322867
19,66,0.6,50,0,10296188
19,66,0.6,50,0,10105244
19,66,0.6,50,0,10457939
19,66,0.6,50,0,10344099
19,66,0.6,50,0,10066343
19,66,0.6,50,0,9923239
19,66,0.6,50,0,10259871
19,66,0.6,50,0,10783047
19,66,0.6,50,0,10451863
19,67,0.6,50,0,11333392
19,67,0.6,50,0,10596294
19,67,0.6,50,0,11122542
19,67,0.6,50,0,11119959
19,67,0.6,50,0,10982652
19,67,0.6,50,0,11187843
19,67,0.6,50,0,11545079
19,67,0.6,50,0,11623928
19,67,0.6,50,0,11239386
19,67,0.6,50,0,10950595
19,68,0.6,50,0,16069007
19,68,0.6,50,0,16745134
19,68,0.6,50,0,16209945
19,68,0.6,50,0,16511657
19,68,0.6,50,0,14564290
19,68,0.6,50,0,13906181
19,68,0.6,50,0,15967528
19,68,0.6,50,0,15856901
19,68,0.6,50,0,15861231
19,68,0.6,50,0,15549742
19,69,0.6,50,0,10893116
19,69,0.6,50,0,10766774
19,69,0.6,50,0,10436987
19,69,0.6,50,0,10611310
19,69,0.6,50,0,10600554
19,69,0.6,50,0,10731714
19,69,0.6,50,0,10596293
19,69,0.6,50,0,10603068
19,69,0.6,50,0,10761537
19,69,0.6,50,0,10600903
19,70,0.6,50,0,11451143
19,70,0.6,50,0,11311811
19,70,0.6,50,0,12336024
19,70,0.6,50,0,12010287
19,70,0.6,50,0,10517234
19,70,0.6,50,0,11597529
19,70,0.6,50,0,12564403
19,70,0.6,50,0,12014268
19,70,0.6,50,0,12540727
19,70,0.6,50,0,11472654
19,71,0.6,50,0,16775445
19,71,0.6,50,0,17253853
19,71,0.6,50,0,16590507
19,71,0.6,50,0,16741502
19,71,0.6,50,0,17632599
19,71,0.6,50,0,17115499
19,71,0.6,50,0,16993139
19,71,0.6,50,0,16223634
19,71,0.6,50,0,16858066
19,71,0.6,50,0,16867914
19,72,0.6,50,0,16259252
19,72,0.6,50,0,15494078
19,72,0.6,50,0,15526414
19,72,0.6,50,0,15902088
19,72,0.6,50,0,14383822
19,72,0.6,50,0,15208430
19,72,0.6,50,0,16106232
19,72,0.6,50,0,14586848
19,72,0.6,50,0,16642678
19,72,0.6,50,0,13632965
19,73,0.6,50,0,14043069
19,73,0.6,50,0,13669212
19,73,0.6,50,0,14071075
19,73,0.6,50,0,14287790
19,73,0.6,50,0,13476173
19,73,0.6,50,0,14121151
19,73,0.6,50,0,14176884
19,73,0.6,50,0,15072101
19,73,0.6,50,0,13561308
19,73,0.6,50,0,12499451
19,74,0.6,50,0,9843970
19,74,0.6,50,0,10177039
19,74,0.6,50,0,9822878
19,74,0.6,50,0,9726917
19,74,0.6,50,0,10074374
19,74,0.6,50,0,9841735
19,74,0.6,50,0,9843202
19,74,0.6,50,0,9962629
19,74,0.6,50,0,10092253
19,74,0.6,50,0,10084221
19,75,0.6,50,0,13722430
19,75,0.6,50,0,13012011
19,75,0.6,50,0,13159864
19,75,0.6,50,0,13030379
19,75,0.6,50,0,13283203
19,75,0.6,50,0,13156931
19,75,0.6,50,0,13825794
19,75,0.6,50,0,13276149
19,75,0.6,50,0,13245768
19,75,0.6,50,0,13667815
19,76,0.6,50,0,7327192
19,76,0.6,50,6,6384972
19,76,0.6,50,6,6388534
19,76,0.6,50,6,6389930
19,76,0.6,50,6,6376801
19,76,0.6,50,0,7032256
19,76,0.6,50,6,6382108
19,76,0.6,50,6,6385880
19,76,0.6,50,6,6387765
19,76,0.6,50,6,6379804
19,77,0.6,50,0,15408804
19,77,0.6,50,0,18877928
19,77,0.6,50,0,17413719
19,77,0.6,50,0,19411580
19,77,0.6,50,0,17465889
19,77,0.6,50,0,18775262
19,77,0.6,50,0,16225729
19,77,0.6,50,0,17625126
19,77,0.6,50,0,18666032
19,77,0.6,50,0,18894550
19,78,0.6,50,0,16058601
19,78,0.6,50,0,16219583
19,78,0.6,50,0,15576910
19,78,0.6,50,0,16233481
19,78,0.6,50,0,15714566
19,78,0.6,50,0,15965782
19,78,0.6,50,0,16084721
19,78,0.6,50,0,16090448
19,78,0.6,50,0,15735378
19,78,0.6,50,0,16595535
19,79,0.6,50,0,16732633
19,79,0.6,50,0,14947366
19,79,0.6,50,0,17145740
19,79,0.6,50,0,15968367
19,79,0.6,50,0,18941344
19,79,0.6,50,0,16355912
19,79,0.6,50,0,18252924
19,79,0.6,50,0,15842793
19,79,0.6,50,0,18015885
19,79,0.6,50,0,15685023
19,80,0.6,50,0,18962365
19,80,0.6,50,0,18713872
19,80,0.6,50,0,18947908
