n,m,p,it,diff,ns
280,297,0.6,50,63,10606080
280,297,0.6,50,63,10299479
280,297,0.6,50,63,10304368
280,297,0.6,50,63,10305904
280,297,0.6,50,63,10454944
280,297,0.6,50,63,10024237
280,297,0.6,50,63,10298431
280,297,0.6,50,63,10305695
280,297,0.6,50,63,10435389
280,297,0.6,50,63,10314286
280,297,0.6,50,63,10450684
280,297,0.6,50,63,10453687
280,297,0.6,50,63,10591902
280,297,0.6,50,63,10146318
280,297,0.6,50,63,10744993
280,297,0.6,50,63,10456690
280,297,0.6,50,63,10452430
280,297,0.6,50,63,10595394
280,297,0.6,50,63,10447471
280,297,0.6,50,63,10743945
280,297,0.6,50,63,10168388
280,297,0.6,50,63,10892287
280,297,0.6,50,63,10455643
280,297,0.6,50,63,10310514
280,297,0.6,50,63,10458506
280,297,0.6,50,63,10168178
280,297,0.6,50,63,10741292
280,297,0.6,50,63,10454246
280,297,0.6,50,63,10163499
280,297,0.6,50,63,10165315
280,297,0.6,50,63,10593299
280,297,0.6,50,63,10884046
280,297,0.6,50,63,10885303
280,297,0.6,50,63,10317568
280,297,0.6,50,63,10301645
280,297,0.6,50,63,10450055
280,297,0.6,50,63,9876314
280,297,0.6,50,63,10741501
280,297,0.6,50,63,10303600
280,297,0.6,50,63,10886281
280,297,0.6,50,63,10328253
280,297,0.6,50,63,10317288
280,297,0.6,50,63,10595953
280,297,0.6,50,63,10749393
299,316,0.6,50,71,11861048
299,316,0.6,50,71,10860160
299,316,0.6,50,71,11171930
299,316,0.6,50,71,11339338
299,316,0.6,50,71,11176818
299,316,0.6,50,71,11649360
299,316,0.6,50,71,11490263
299,316,0.6,50,71,11507095
299,316,0.6,50,71,11173116
299,316,0.6,50,71,11326068
299,316,0.6,50,71,10865328
299,316,0.6,50,71,11330956
299,316,0.6,50,71,11521622
299,316,0.6,50,71,11178984
299,316,0.6,50,71,11178564
299,316,0.6,50,71,11012763
299,316,0.6,50,71,11333191
299,316,0.6,50,71,11495990
299,316,0.6,50,71,11497386
299,316,0.6,50,71,11649780
299,316,0.6,50,71,11013601
299,316,0.6,50,71,11500599
299,316,0.6,50,71,11814114
299,316,0.6,50,71,11648592
299,316,0.6,50,71,11342689
299,316,0.6,50,71,12138106
299,316,0.6,50,71,11235693
299,316,0.6,50,71,11422308
299,316,0.6,50,71,11572815
299,316,0.6,50,71,11529513
299,316,0.6,50,71,11513311
299,316,0.6,50,71,11652853
299,316,0.6,50,71,11176050
299,316,0.6,50,71,10544690
299,316,0.6,50,71,11179472
299,316,0.6,50,71,11489355
299,316,0.6,50,71,11336055
299,316,0.6,50,71,11023099
299,316,0.6,50,71,11654738
299,316,0.6,50,71,10708396
299,316,0.6,50,71,11649290
299,316,0.6,50,71,11494105
299,316,0.6,50,71,11675969
299,316,0.6,50,71,11814114
299,316,0.6,50,71,11492847
299,316,0.6,50,71,10856738
299,316,0.6,50,71,11505838
299,316,0.6,50,71,11334728
299,316,0.6,50,71,11327813
299,316,0.6,50,71,11331096
299,316,0.6,50,71,11497666
299,316,0.6,50,71,11493825
299,316,0.6,50,71,11535590
299,316,0.6,50,71,11334029
299,316,0.6,50,71,11331236
299,316,0.6,50,71,11176399
299,316,0.6,50,71,11183942
299,316,0.6,50,71,11822426
299,316,0.6,50,71,11810902
299,316,0.6,50,71,11174862
299,316,0.6,50,71,10860858
299,316,0.6,50,71,11324531
299,316,0.6,50,71,11494453
299,316,0.6,50,71,11643284
299,316,0.6,50,71,11814185
299,316,0.6,50,71,11975516
299,316,0.6,50,71,11833390
299,316,0.6,50,71,11329141
299,316,0.6,50,71,11345902
299,316,0.6,50,71,11333610
299,316,0.6,50,71,11329770
299,316,0.6,50,71,11504301
299,316,0.6,50,71,11178984
299,316,0.6,50,71,11665634
299,316,0.6,50,71,11181638
299,316,0.6,50,71,10854503
299,316,0.6,50,71,11490961
299,316,0.6,50,71,11338779
299,316,0.6,50,71,11339547
299,316,0.6,50,71,11188481
299,316,0.6,50,71,11808457
299,316,0.6,50,71,11347928
299,316,0.6,50,71,10863373
299,316,0.6,50,71,11504790
299,316,0.6,50,71,11796026
299,316,0.6,50,71,11499273
299,316,0.6,50,71,11972094
299,316,0.6,50,71,11494733
299,316,0.6,50,71,11016882
299,316,0.6,50,71,11659278
299,316,0.6,50,71,11651316
299,316,0.6,50,71,11332005
299,316,0.6,50,71,11170044
299,316,0.6,50,71,11179611
299,316,0.6,50,71,11021283
299,316,0.6,50,71,11489844
299,316,0.6,50,71,11485444
299,316,0.6,50,71,11981383
299,316,0.6,50,71,11490822
299,316,0.6,50,71,11808178
320,345,0.6,50,80,12611905
320,345,0.6,50,80,12390440
320,345,0.6,50,80,12378568
320,345,0.6,50,80,12388136
320,345,0.6,50,80,12562737
320,345,0.6,50,80,12221006
320,345,0.6,50,80,12404758
320,345,0.6,50,80,12388694
320,345,0.6,50,80,12396656
320,345,0.6,50,80,12757872
320,345,0.6,50,80,12409716
320,345,0.6,50,80,12400846
320,345,0.6,50,80,12400777
320,345,0.6,50,80,12395748
320,345,0.6,50,80,12391348
320,345,0.6,50,80,12394141
320,345,0.6,50,80,12747885
320,345,0.6,50,80,12401615
320,345,0.6,50,80,12387018
320,345,0.6,50,80,12400567
320,345,0.6,50,80,12380174
320,345,0.6,50,80,12386529
320,345,0.6,50,80,12382409
320,345,0.6,50,80,12389043
320,345,0.6,50,80,12389182
320,345,0.6,50,80,12390790
320,345,0.6,50,80,12406783
320,345,0.6,50,80,12776798
320,345,0.6,50,80,12757523
320,345,0.6,50,80,12571397
320,345,0.6,50,80,12746977
320,345,0.6,50,80,12390160
320,345,0.6,50,80,12388624
320,345,0.6,50,80,12390790
320,345,0.6,50,80,12396655
320,345,0.6,50,80,12395190
320,345,0.6,50,80,12404758
320,345,0.6,50,80,12737758
320,345,0.6,50,80,12918785
320,345,0.6,50,80,12396027
320,345,0.6,50,80,12234206
320,345,0.6,50,80,12558127
320,345,0.6,50,80,12394212
320,345,0.6,50,80,12392465
320,345,0.6,50,80,12219610
320,345,0.6,50,80,12913757
320,345,0.6,50,80,12909496
320,345,0.6,50,80,12910055
320,345,0.6,50,80,12901185
320,345,0.6,50,80,12374028
320,345,0.6,50,80,12565461
320,345,0.6,50,80,12722603
320,345,0.6,50,80,12560712
320,345,0.6,50,80,12234695
320,345,0.6,50,80,12398262
320,345,0.6,50,80,12391767
320,345,0.6,50,80,12396586
320,345,0.6,50,80,12398541
320,345,0.6,50,80,12745789
320,345,0.6,50,80,12408250
320,345,0.6,50,80,12401894
320,345,0.6,50,80,12552680
320,345,0.6,50,80,12729517
320,345,0.6,50,80,12740831
320,345,0.6,50,80,12410065
320,345,0.6,50,80,12414465
320,345,0.6,50,80,12382478
320,345,0.6,50,80,12399589
320,345,0.6,50,80,12395748
320,345,0.6,50,80,12394490
320,345,0.6,50,80,12389183
320,345,0.6,50,80,12395329
320,345,0.6,50,80,12395468
320,345,0.6,50,80,12234975
320,345,0.6,50,80,12390230
320,345,0.6,50,80,12381361
320,345,0.6,50,80,12400497
320,345,0.6,50,80,12734405
320,345,0.6,50,80,12898392
320,345,0.6,50,80,12551633
320,345,0.6,50,80,12561550
320,345,0.6,50,80,12222682
320,345,0.6,50,80,12405247
320,345,0.6,50,80,12412370
320,345,0.6,50,80,12380522
320,345,0.6,50,80,12400846
320,345,0.6,50,80,12390999
320,345,0.6,50,80,12378427
320,345,0.6,50,80,12402173
320,345,0.6,50,80,12230365
320,345,0.6,50,80,12419075
320,345,0.6,50,80,12394840
320,345,0.6,50,80,12910683
320,345,0.6,50,80,12765275
320,345,0.6,50,80,12378917
320,345,0.6,50,80,12732101
320,345,0.6,50,80,12555473
320,345,0.6,50,80,12398123
320,345,0.6,50,80,12394701
320,345,0.6,50,80,12392675
340,365,0.6,50,89,13406832
340,365,0.6,50,89,13155265
340,365,0.6,50,89,13747445
340,365,0.6,50,89,13535338
340,365,0.6,50,89,12958734
340,365,0.6,50,89,13347746
340,365,0.6,50,89,13521999
340,365,0.6,50,89,13546513
340,365,0.6,50,89,13924910
340,365,0.6,50,89,12968442
340,365,0.6,50,89,13352566
340,365,0.6,50,89,13360807
340,365,0.6,50,89,13155964
340,365,0.6,50,89,13164833
340,365,0.6,50,89,13728449
340,365,0.6,50,89,13551891
340,365,0.6,50,89,13351378
340,365,0.6,50,89,13348166
340,365,0.6,50,89,13727331
340,365,0.6,50,89,13541345
340,365,0.6,50,89,13156383
340,365,0.6,50,89,13347397
340,365,0.6,50,89,13913386
340,365,0.6,50,89,13736341
340,365,0.6,50,89,13163646
340,365,0.6,50,89,13160294
340,365,0.6,50,89,13348654
340,365,0.6,50,89,13373728
340,365,0.6,50,89,13547281
340,365,0.6,50,89,13345512
340,365,0.6,50,89,13162040
340,365,0.6,50,89,13553148
340,365,0.6,50,89,12972004
340,365,0.6,50,89,13738366
340,365,0.6,50,89,13167977
340,365,0.6,50,89,13158688
340,365,0.6,50,89,13546723
340,365,0.6,50,89,13916739
340,365,0.6,50,89,13355778
340,365,0.6,50,89,13532685
340,365,0.6,50,89,13537643
340,365,0.6,50,89,13353822
340,365,0.6,50,89,13744791
340,365,0.6,50,89,13346280
340,365,0.6,50,89,13555243
340,365,0.6,50,89,13914504
340,365,0.6,50,89,13544278
340,365,0.6,50,89,13544139
340,365,0.6,50,89,13540158
340,365,0.6,50,89,13736620
340,365,0.6,50,89,13539459
340,365,0.6,50,89,13535548
340,365,0.6,50,89,13169024
340,365,0.6,50,89,13353893
340,365,0.6,50,89,13731452
340,365,0.6,50,89,13544627
340,365,0.6,50,89,13350191
340,365,0.6,50,89,13742905
340,365,0.6,50,89,13741020
340,365,0.6,50,89,13919952
340,365,0.6,50,89,13357315
340,365,0.6,50,89,13165253
340,365,0.6,50,89,12963693
340,365,0.6,50,89,13359620
340,365,0.6,50,89,13935317
340,365,0.6,50,89,13362552
340,365,0.6,50,89,13156802
340,365,0.6,50,89,13920161
340,365,0.6,50,89,13365417
340,365,0.6,50,89,13538342
340,365,0.6,50,89,13155894
340,365,0.6,50,89,13918904
340,365,0.6,50,89,13730055
340,365,0.6,50,89,13550355
340,365,0.6,50,89,13348654
340,365,0.6,50,89,13159875
340,365,0.6,50,89,13169164
340,365,0.6,50,89,13159387
340,365,0.6,50,89,13915901
340,365,0.6,50,89,13353753
340,365,0.6,50,89,13533453
340,365,0.6,50,89,13538132
340,365,0.6,50,89,13164065
340,365,0.6,50,89,13538272
340,365,0.6,50,89,13552939
340,365,0.6,50,89,13354102
340,365,0.6,50,89,12969908
340,365,0.6,50,89,13733616
340,365,0.6,50,89,13542602
340,365,0.6,50,89,13159665
340,365,0.6,50,89,13356756
340,365,0.6,50,89,13730474
340,365,0.6,50,89,13170980
340,365,0.6,50,89,13173006
340,365,0.6,50,89,13740601
340,365,0.6,50,89,13160364
340,365,0.6,50,89,13354801
340,365,0.6,50,89,13731661
340,365,0.6,50,89,13352007
340,365,0.6,50,89,13166999
362,396,0.6,50,99,14870344
362,396,0.6,50,99,14230254
362,396,0.6,50,99,13616144
362,396,0.6,50,99,14009138
362,396,0.6,50,99,14010814
362,396,0.6,50,99,13614678
362,396,0.6,50,99,14407300
362,396,0.6,50,99,14221384
362,396,0.6,50,99,13403270
362,396,0.6,50,99,13005178
362,396,0.6,50,99,14009417
362,396,0.6,50,99,14032115
362,396,0.6,50,99,14022199
362,396,0.6,50,99,14224666
362,396,0.6,50,99,14413725
362,396,0.6,50,99,14035049
362,396,0.6,50,99,14227390
362,396,0.6,50,99,14227111
362,396,0.6,50,99,13608113
362,396,0.6,50,99,13208345
362,396,0.6,50,99,13410184
362,396,0.6,50,99,14012909
362,396,0.6,50,99,13818333
362,396,0.6,50,99,13817495
362,396,0.6,50,99,13627528
362,396,0.6,50,99,14215518
362,396,0.6,50,99,14221035
362,396,0.6,50,99,13205411
362,396,0.6,50,99,13416400
362,396,0.6,50,99,14217124
362,396,0.6,50,99,13208065
362,396,0.6,50,99,13404667
362,396,0.6,50,99,14013817
362,396,0.6,50,99,13408578
362,396,0.6,50,99,13201709
362,396,0.6,50,99,13204154
362,396,0.6,50,99,13207157
362,396,0.6,50,99,13620335
362,396,0.6,50,99,13200383
362,396,0.6,50,99,14011094
362,396,0.6,50,99,14012560
362,396,0.6,50,99,14050134
362,396,0.6,50,99,14216286
362,396,0.6,50,99,13420172
362,396,0.6,50,99,13414026
362,396,0.6,50,99,13405644
362,396,0.6,50,99,14019963
362,396,0.6,50,99,14417986
362,396,0.6,50,99,14006484
362,396,0.6,50,99,14632745
362,396,0.6,50,99,13403829
362,396,0.6,50,99,13201081
362,396,0.6,50,99,14014166
362,396,0.6,50,99,14223968
362,396,0.6,50,99,14231232
362,396,0.6,50,99,13615307
362,396,0.6,50,99,14432024
362,396,0.6,50,99,14005367
362,396,0.6,50,99,13419264
362,396,0.6,50,99,13411372
362,396,0.6,50,99,14433699
362,396,0.6,50,99,13594564
362,396,0.6,50,99,14256444
362,396,0.6,50,99,13611884
362,396,0.6,50,99,13818612
362,396,0.6,50,99,13401804
362,396,0.6,50,99,13200383
362,396,0.6,50,99,13614678
362,396,0.6,50,99,14012281
362,396,0.6,50,99,13812118
362,396,0.6,50,99,13402571
362,396,0.6,50,99,13802270
362,396,0.6,50,99,14651603
362,396,0.6,50,99,13622710
362,396,0.6,50,99,14233536
362,396,0.6,50,99,14423084
362,396,0.6,50,99,13416750
362,396,0.6,50,99,14237517
362,396,0.6,50,99,13608881
362,396,0.6,50,99,13208414
362,396,0.6,50,99,13623478
362,396,0.6,50,99,14219777
362,396,0.6,50,99,14420849
362,396,0.6,50,99,13817146
362,396,0.6,50,99,14218591
362,396,0.6,50,99,13811768
362,396,0.6,50,99,13615796
362,396,0.6,50,99,13405435
362,396,0.6,50,99,13202338
362,396,0.6,50,99,14223549
362,396,0.6,50,99,13413676
362,396,0.6,50,99,13204992
362,396,0.6,50,99,13406762
362,396,0.6,50,99,14836890
362,396,0.6,50,99,14419383
362,396,0.6,50,99,14010744
362,396,0.6,50,99,13410813
362,396,0.6,50,99,13814423
362,396,0.6,50,99,13404947
362,396,0.6,50,99,13195634
383,417,0.6,50,109,15725404
383,417,0.6,50,109,15462384
383,417,0.6,50,109,15467552
383,417,0.6,50,109,15685105
383,417,0.6,50,109,15462663
383,417,0.6,50,109,15473907
383,417,0.6,50,109,15467203
383,417,0.6,50,109,15459310
383,417,0.6,50,109,15708083
383,417,0.6,50,109,15463641
383,417,0.6,50,109,15686502
383,417,0.6,50,109,15502053
383,417,0.6,50,109,15692020
383,417,0.6,50,109,15691182
383,417,0.6,50,109,15459800
383,417,0.6,50,109,15465527
383,417,0.6,50,109,15960906
383,417,0.6,50,109,15469577
383,417,0.6,50,109,15705360
383,417,0.6,50,109,15465457
383,417,0.6,50,109,15467761
383,417,0.6,50,109,15463571
383,417,0.6,50,109,15456237
383,417,0.6,50,109,15695372
383,417,0.6,50,109,15465456
383,417,0.6,50,109,15454352
383,417,0.6,50,109,15697048
383,417,0.6,50,109,15480333
383,417,0.6,50,109,15467482
383,417,0.6,50,109,15678610
383,417,0.6,50,109,15464619
383,417,0.6,50,109,15463012
383,417,0.6,50,109,15485222
383,417,0.6,50,109,15697189
383,417,0.6,50,109,15467482
383,417,0.6,50,109,15461266
383,417,0.6,50,109,15685664
383,417,0.6,50,109,15480053
383,417,0.6,50,109,15683010
383,417,0.6,50,109,15465876
383,417,0.6,50,109,15456796
383,417,0.6,50,109,15463431
383,417,0.6,50,109,15468599
383,417,0.6,50,109,15462104
383,417,0.6,50,109,15463292
383,417,0.6,50,109,15685735
383,417,0.6,50,109,15457495
383,417,0.6,50,109,15456726
383,417,0.6,50,109,15464619
383,417,0.6,50,109,15461406
383,417,0.6,50,109,15464060
383,417,0.6,50,109,15461126
383,417,0.6,50,109,15467133
383,417,0.6,50,109,15686572
383,417,0.6,50,109,15463082
383,417,0.6,50,109,15461336
383,417,0.6,50,109,15467552
383,417,0.6,50,109,15697816
383,417,0.6,50,109,15459730
383,417,0.6,50,109,15457355
383,417,0.6,50,109,15474047
383,417,0.6,50,109,15457914
383,417,0.6,50,109,15466714
383,417,0.6,50,109,15691880
383,417,0.6,50,109,15468110
383,417,0.6,50,109,15470904
383,417,0.6,50,109,15448136
383,417,0.6,50,109,15461475
383,417,0.6,50,109,15459939
383,417,0.6,50,109,15683779
383,417,0.6,50,109,15458683
383,417,0.6,50,109,15469438
383,417,0.6,50,109,15463501
383,417,0.6,50,109,15695791
383,417,0.6,50,109,15473209
383,417,0.6,50,109,15453584
383,417,0.6,50,109,15712553
383,417,0.6,50,109,15461964
383,417,0.6,50,109,15462663
383,417,0.6,50,109,15695582
383,417,0.6,50,109,15464479
383,417,0.6,50,109,15460638
383,417,0.6,50,109,15468111
383,417,0.6,50,109,15461824
383,417,0.6,50,109,15687690
383,417,0.6,50,109,15459729
383,417,0.6,50,109,15458333
383,417,0.6,50,109,15463780
383,417,0.6,50,109,15464060
383,417,0.6,50,109,15463431
383,417,0.6,50,109,15470765
383,417,0.6,50,109,15676585
383,417,0.6,50,109,15464409
383,417,0.6,50,109,15466015
383,417,0.6,50,109,15475514
383,417,0.6,50,109,15683430
383,417,0.6,50,109,15460219
383,417,0.6,50,109,15468948
383,417,0.6,50,109,15467831
383,417,0.6,50,109,15452396
406,450,0.6,50,120,16822671
406,450,0.6,50,120,16784398
406,450,0.6,50,120,17039457
406,450,0.6,50,120,17046301
406,450,0.6,50,120,16574387
406,450,0.6,50,120,16286015
406,450,0.6,50,120,17042669
406,450,0.6,50,120,17021368
406,450,0.6,50,120,17024720
406,450,0.6,50,120,16797807
406,450,0.6,50,120,16779998
406,450,0.6,50,120,17028213
406,450,0.6,50,120,17026886
406,450,0.6,50,120,16790055
406,450,0.6,50,120,17022485
406,450,0.6,50,120,17024511
406,450,0.6,50,120,16795503
406,450,0.6,50,120,17046650
406,450,0.6,50,120,16800392
406,450,0.6,50,120,17040434
406,450,0.6,50,120,17020111
406,450,0.6,50,120,16783281
406,450,0.6,50,120,17042320
406,450,0.6,50,120,17036384
406,450,0.6,50,120,17037851
406,450,0.6,50,120,16555251
406,450,0.6,50,120,17032962
406,450,0.6,50,120,17030308
406,450,0.6,50,120,17026257
406,450,0.6,50,120,17030866
406,450,0.6,50,120,16794944
406,450,0.6,50,120,17031775
406,450,0.6,50,120,17037921
406,450,0.6,50,120,17021648
406,450,0.6,50,120,17053006
406,450,0.6,50,120,17025139
406,450,0.6,50,120,17020809
406,450,0.6,50,120,17045742
406,450,0.6,50,120,17043018
406,450,0.6,50,120,16797808
406,450,0.6,50,120,16790614
406,450,0.6,50,120,17026257
406,450,0.6,50,120,17027794
406,450,0.6,50,120,16795294
406,450,0.6,50,120,17038548
406,450,0.6,50,120,17025139
406,450,0.6,50,120,17037431
406,450,0.6,50,120,17035616
406,450,0.6,50,120,17034218
406,450,0.6,50,120,17039736
406,450,0.6,50,120,17036523
406,450,0.6,50,120,16561676
406,450,0.6,50,120,17031285
406,450,0.6,50,120,17030447
406,450,0.6,50,120,17040853
406,450,0.6,50,120,17034219
406,450,0.6,50,120,17022834
406,450,0.6,50,120,17024581
406,450,0.6,50,120,17035196
406,450,0.6,50,120,16788729
406,450,0.6,50,120,17026048
406,450,0.6,50,120,16774412
406,450,0.6,50,120,16783980
406,450,0.6,50,120,17038130
406,450,0.6,50,120,17031914
406,450,0.6,50,120,17025070
406,450,0.6,50,120,16791662
406,450,0.6,50,120,17024860
406,450,0.6,50,120,17027514
406,450,0.6,50,120,16779021
406,450,0.6,50,120,16783840
406,450,0.6,50,120,17035196
406,450,0.6,50,120,17029958
406,450,0.6,50,120,16785097
406,450,0.6,50,120,17028352
406,450,0.6,50,120,17026327
406,450,0.6,50,120,16790684
406,450,0.6,50,120,17035266
406,450,0.6,50,120,17036872
406,450,0.6,50,120,17035965
406,450,0.6,50,120,16557975
406,450,0.6,50,120,17044066
406,450,0.6,50,120,17032472
406,450,0.6,50,120,17027584
406,450,0.6,50,120,17031844
406,450,0.6,50,120,17024091
406,450,0.6,50,120,16781256
406,450,0.6,50,120,17034009
406,450,0.6,50,120,17038689
406,450,0.6,50,120,17022415
406,450,0.6,50,120,16788310
406,450,0.6,50,120,16777554
406,450,0.6,50,120,17035824
406,450,0.6,50,120,17033451
406,450,0.6,50,120,17032472
406,450,0.6,50,120,17022485
406,450,0.6,50,120,16823928
406,450,0.6,50,120,16781116
406,450,0.6,50,120,16784538
406,450,0.6,50,120,17036453
428,472,0.6,50,131,18134698
428,472,0.6,50,131,17320914
428,472,0.6,50,131,16818550
428,472,0.6,50,131,17324127
428,472,0.6,50,131,17568988
428,472,0.6,50,131,17575833
428,472,0.6,50,131,17338515
428,472,0.6,50,131,17063342
428,472,0.6,50,131,17845000
428,472,0.6,50,131,16832728
428,472,0.6,50,131,17305270
428,472,0.6,50,131,16563073
428,472,0.6,50,131,16823020
428,472,0.6,50,131,17119983
428,472,0.6,50,131,18424258
428,472,0.6,50,131,18494518
428,472,0.6,50,131,18819277
428,472,0.6,50,131,18784287
428,472,0.6,50,131,18789246
428,472,0.6,50,131,18442137
428,472,0.6,50,131,18404424
428,472,0.6,50,131,18432849
428,472,0.6,50,131,17231938
428,472,0.6,50,131,17348153
428,472,0.6,50,131,17328457
428,472,0.6,50,131,17829634
428,472,0.6,50,131,16818480
428,472,0.6,50,131,16565169
428,472,0.6,50,131,17073958
428,472,0.6,50,131,17318680
428,472,0.6,50,131,17586728
428,472,0.6,50,131,17564379
428,472,0.6,50,131,17835222
428,472,0.6,50,131,17075844
428,472,0.6,50,131,17816574
428,472,0.6,50,131,18085391
428,472,0.6,50,131,16059103
428,472,0.6,50,131,18078827
428,472,0.6,50,131,17588824
428,472,0.6,50,131,17072002
428,472,0.6,50,131,17077031
428,472,0.6,50,131,17830472
428,472,0.6,50,131,18093772
428,472,0.6,50,131,17838713
428,472,0.6,50,131,17823419
428,472,0.6,50,131,17844301
428,472,0.6,50,131,17827609
428,472,0.6,50,131,17317073
428,472,0.6,50,131,17588614
428,472,0.6,50,131,17577509
428,472,0.6,50,131,17341867
428,472,0.6,50,131,17320984
428,472,0.6,50,131,18070166
428,472,0.6,50,131,17103012
428,472,0.6,50,131,17078638
428,472,0.6,50,131,17571573
428,472,0.6,50,131,17080034
428,472,0.6,50,131,16570965
428,472,0.6,50,131,16564610
428,472,0.6,50,131,16815198
428,472,0.6,50,131,17069558
428,472,0.6,50,131,18095588
428,472,0.6,50,131,17570735
428,472,0.6,50,131,17605865
428,472,0.6,50,131,17825234
428,472,0.6,50,131,17341099
428,472,0.6,50,131,17333765
428,472,0.6,50,131,17328248
428,472,0.6,50,131,17562005
428,472,0.6,50,131,17591129
428,472,0.6,50,131,18085530
428,472,0.6,50,131,17582259
428,472,0.6,50,131,16817224
428,472,0.6,50,131,17075145
428,472,0.6,50,131,17075913
428,472,0.6,50,131,17320845
428,472,0.6,50,131,17068162
428,472,0.6,50,131,17582538
428,472,0.6,50,131,17578418
428,472,0.6,50,131,17583935
428,472,0.6,50,131,16820227
428,472,0.6,50,131,16570267
428,472,0.6,50,131,16816316
428,472,0.6,50,131,16814918
428,472,0.6,50,131,17067533
428,472,0.6,50,131,18092235
428,472,0.6,50,131,17828517
428,472,0.6,50,131,17837526
428,472,0.6,50,131,17329156
428,472,0.6,50,131,18082388
428,472,0.6,50,131,17839831
428,472,0.6,50,131,17578907
428,472,0.6,50,131,17835920
428,472,0.6,50,131,17833755
428,472,0.6,50,131,17334743
428,472,0.6,50,131,16819528
428,472,0.6,50,131,17319448
428,472,0.6,50,131,16834754
428,472,0.6,50,131,17844371
428,472,0.6,50,131,17324198
452,507,0.6,50,0,20015090
452,507,0.6,50,143,19240417
452,507,0.6,50,143,18956863
452,507,0.6,50,0,19722527
452,507,0.6,50,143,19245795
452,507,0.6,50,143,18704808
452,507,0.6,50,143,19225750
452,507,0.6,50,143,18417972
452,507,0.6,50,143,18139727
452,507,0.6,50,143,17616131
452,507,0.6,50,0,19549531
452,507,0.6,50,0,20452362
452,507,0.6,50,143,19246213
452,507,0.6,50,143,18946876
452,507,0.6,50,143,19212271
452,507,0.6,50,143,19225262
452,507,0.6,50,143,18947434
452,507,0.6,50,143,19230081
452,507,0.6,50,0,19194113
452,507,0.6,50,0,19174906
452,507,0.6,50,0,18398557
452,507,0.6,50,143,19240905
452,507,0.6,50,0,19968366
452,507,0.6,50,143,18160191
452,507,0.6,50,143,19233503
452,507,0.6,50,143,18944292
452,507,0.6,50,0,19421304
452,507,0.6,50,0,19185732
452,507,0.6,50,143,19219744
452,507,0.6,50,143,18699431
452,507,0.6,50,0,19736775
452,507,0.6,50,143,19228474
452,507,0.6,50,0,19416834
452,507,0.6,50,143,18701944
452,507,0.6,50,143,19232036
452,507,0.6,50,143,19227496
452,507,0.6,50,143,19233153
452,507,0.6,50,0,18662345
452,507,0.6,50,0,18392341
452,507,0.6,50,0,19672801
452,507,0.6,50,143,18140496
452,507,0.6,50,0,18913003
452,507,0.6,50,143,18142870
452,507,0.6,50,143,19224702
452,507,0.6,50,143,19219394
452,507,0.6,50,0,18661926
452,507,0.6,50,0,19726089
452,507,0.6,50,143,19213318
452,507,0.6,50,143,18424817
452,507,0.6,50,0,18642720
452,507,0.6,50,143,18409731
452,507,0.6,50,143,17874822
452,507,0.6,50,143,18410640
452,507,0.6,50,143,19228754
452,507,0.6,50,143,19221769
452,507,0.6,50,0,18648237
452,507,0.6,50,0,19417393
452,507,0.6,50,143,19239229
452,507,0.6,50,0,20244167
452,507,0.6,50,143,17910999
452,507,0.6,50,143,19245585
452,507,0.6,50,0,19452034
452,507,0.6,50,143,19248588
452,507,0.6,50,143,19253058
452,507,0.6,50,143,19230010
452,507,0.6,50,0,19429615
452,507,0.6,50,143,19227356
452,507,0.6,50,143,18952394
452,507,0.6,50,143,18960914
452,507,0.6,50,143,19230709
452,507,0.6,50,143,18412385
452,507,0.6,50,143,19234480
452,507,0.6,50,143,19237832
452,507,0.6,50,143,19245724
452,507,0.6,50,143,18415598
452,507,0.6,50,0,18906927
452,507,0.6,50,143,19227636
452,507,0.6,50,143,18965035
452,507,0.6,50,143,18406588
452,507,0.6,50,143,17888999
452,507,0.6,50,0,19108348
452,507,0.6,50,143,18952953
452,507,0.6,50,143,18968807
452,507,0.6,50,143,19236366
452,507,0.6,50,0,18661088
452,507,0.6,50,143,19233502
452,507,0.6,50,0,19205776
452,507,0.6,50,143,18150343
452,507,0.6,50,0,19201446
452,507,0.6,50,143,19243630
452,507,0.6,50,143,18149575
452,507,0.6,50,143,18967479
452,507,0.6,50,143,19226239
452,507,0.6,50,143,19243071
452,507,0.6,50,143,19212201
452,507,0.6,50,0,18655361
452,507,0.6,50,0,18640625
452,507,0.6,50,143,17890606
452,507,0.6,50,0,18646631
452,507,0.6,50,143,18142311
475,530,0.6,50,0,20679764
475,530,0.6,50,0,20842562
475,530,0.6,50,0,21127653
475,530,0.6,50,155,19807524
475,530,0.6,50,0,20031433
475,530,0.6,50,155,19824914
475,530,0.6,50,155,19512377
475,530,0.6,50,155,19910259
475,530,0.6,50,0,20581777
475,530,0.6,50,155,19540383
475,530,0.6,50,0,20903115
475,530,0.6,50,155,20103858
475,530,0.6,50,155,19819257
475,530,0.6,50,0,21661095
475,530,0.6,50,155,20543784
475,530,0.6,50,0,20368763
475,530,0.6,50,155,19814787
475,530,0.6,50,155,19848311
475,530,0.6,50,0,20032411
475,530,0.6,50,0,20320922
475,530,0.6,50,0,20028080
475,530,0.6,50,0,20634438
475,530,0.6,50,155,19641511
475,530,0.6,50,155,19806965
475,530,0.6,50,0,20334402
475,530,0.6,50,0,20638488
475,530,0.6,50,155,19519220
475,530,0.6,50,0,21340946
475,530,0.6,50,155,19955655
475,530,0.6,50,0,20665098
