n,m,ns
17,136,473489742
17,136,478800394
17,136,474059545
17,136,467494541
17,136,467706428
17,136,467018040
17,136,468070841
17,136,467287403
17,136,468202204
17,136,468080548
17,136,469501671
17,136,469700498
17,136,468469822
17,136,468817892
17,136,471730254
17,136,470192363
17,136,468392372
17,136,467001348
17,136,470684927
17,136,470729692
17,136,468656147
17,136,467079287
17,136,466498728
17,136,467113925
17,136,467289287
17,136,466315683
17,136,467785133
17,136,468925998
17,136,467257092
17,136,469915247
17,136,467262470
17,136,468094304
17,136,467143676
17,136,466175170
17,136,466306534
18,153,1019736175
18,153,991743073
18,153,987117806
18,153,1019598385
18,153,1021126848
18,153,1020141509
18,153,1022228813
18,153,1022012804
18,153,1024692818
18,153,1022668857
18,153,1021139905
18,153,1022831927
18,153,1020703349
18,153,1019949035
18,153,1019249542
18,153,1018722548
18,153,1021822005
18,153,1022271060
18,153,1019632111
18,153,1018212733
18,153,1020833524
18,153,1019650127
18,153,1022686661
18,153,1021993873
18,153,1022287958
18,153,1020969216
18,153,1019707182
18,153,1023229855
18,153,1017854742
18,153,1023836951
18,153,1019317069
18,153,1022982909
18,153,1020053505
18,153,1016668760
18,153,1019149667
18,153,1021917466
18,153,1020562967
18,153,1024994505
18,153,1017702702
18,153,1020959224
18,153,1021294583
18,153,1020327264
18,153,1020463028
18,153,1018386340
18,153,1019682314
18,153,1022170553
18,153,1019606400
18,153,1020781764
18,153,1022737004
18,153,1022186614
18,153,1022150788
18,153,1018774214
18,153,1022141917
18,153,1021600955
18,153,1020526855
18,153,1020875902
18,153,1018780358
18,153,1020257560
18,153,1018935466
18,153,1019888888
18,153,1024320285
18,153,1019665826
18,153,1022491869
18,153,1021481879
18,153,1021361130
18,153,1021129688
18,153,1019044061
18,153,1023811376
18,153,1022562123
18,153,1021725470
18,153,1019360214
18,153,1017325497
18,153,1023220759
18,153,1019241838
18,153,1020092458
18,153,1019283879
18,153,1022683219
18,153,1019369359
18,153,1021357144
18,153,1020878267
18,153,1019042449
18,153,1022737481
18,153,1019194694
18,153,1021052231
18,153,1023826525
18,153,1024506393
18,153,1018193362
18,153,1020980017
18,153,1019956409
18,153,1014989217
18,153,1023470910
18,153,1019744731
18,153,1019559102
18,153,1019694727
18,153,1020843623
18,153,1021152653
18,153,1020236943
18,153,1022599825
18,153,1023580622
18,153,1019938597
19,171,2179406628
19,171,2107618437
19,171,2101577703
19,171,2179054921
19,171,2178389019
19,171,2177845472
19,171,2178047859
19,171,2179260795
19,171,2177467995
19,171,2178236695
19,171,2177888973
19,171,2177807680
19,171,2175886379
19,171,2179177748
19,171,2179521137
19,171,2180133820
19,171,2179841409
19,171,2181787778
19,171,2182528682
19,171,2171754432
19,171,2175748297
19,171,2182037789
19,171,2178730424
19,171,2179802917
19,171,2180490255
19,171,2180153917
19,171,2179788385
19,171,2179298893
19,171,2175552738
19,171,2177753316
19,171,2177561401
19,171,2184082894
19,171,2188187939
19,171,2174849537
19,171,2175262623
19,171,2179801849
19,171,2177801004
19,171,2174080619
19,171,2180019737
19,171,2178760007
19,171,2176088023
19,171,2177357387
19,171,2175227971
19,171,2177904770
19,171,2180688072
19,171,2176728075
19,171,2174522676
19,171,2176133475
19,171,2174580009
19,171,2176415406
19,171,2179747560
19,171,2176228937
19,171,2174109857
19,171,2177960414
19,171,2179193044
19,171,2177884637
19,171,2180030253
19,171,2179873606
19,171,2175313985
19,171,2177196592
