n,m,ns
17,41,27795
17,41,27446
17,41,27656
17,41,27586
17,41,27585
17,41,27236
17,41,27167
17,41,27516
17,41,28634
17,41,27795
17,41,26888
17,41,27167
17,41,27166
17,41,26887
17,41,27237
17,41,26887
17,41,27516
17,41,27307
17,41,27236
17,41,26958
17,41,27446
17,41,27027
17,41,27586
17,41,26887
17,41,26958
17,41,26748
17,41,26887
17,41,27027
17,41,27167
17,41,26887
17,41,27097
17,41,26818
17,41,27097
17,41,27166
17,41,26888
17,41,27446
17,41,27726
17,41,27585
17,41,27377
17,41,27166
17,41,27447
17,41,27447
17,41,27585
17,41,27307
17,41,28144
17,41,27796
17,41,27516
17,41,27376
17,41,27307
17,41,27376
17,41,27237
17,41,27027
17,41,27306
17,41,27586
17,41,27377
17,41,26957
17,41,27586
17,41,27167
17,41,26957
17,41,26817
17,41,27656
17,41,27516
17,41,27656
17,41,27377
17,41,27167
17,41,28075
17,41,27935
17,41,27446
17,41,27795
17,41,27516
17,41,27306
17,41,27377
17,41,27655
17,41,27237
17,41,27446
17,41,27656
17,41,28354
17,41,27655
17,41,27446
17,41,27516
17,41,27655
17,41,27307
17,41,27306
17,41,27516
17,41,27656
17,41,27446
17,41,27516
17,41,28354
17,41,27237
17,41,31985
17,41,27167
17,41,27376
17,41,28354
17,41,27516
17,41,27446
17,42,28494
17,42,28075
17,42,26817
17,42,27586
17,42,26748
17,42,27376
17,42,26818
17,42,28005
17,42,27027
17,42,27586
17,42,26748
17,42,28005
17,42,26957
17,42,27725
17,42,26887
17,42,27865
17,42,26887
17,42,27725
17,42,26748
17,42,27376
17,42,26678
17,42,27446
17,42,26817
17,42,27237
17,42,26887
17,42,27725
17,42,27237
17,42,27655
17,42,26748
17,42,27307
17,42,26608
17,42,27656
17,42,26957
17,42,27516
17,42,26748
17,42,27236
17,42,27376
17,42,28215
17,42,26817
17,42,27377
17,42,26608
17,42,27446
17,42,26748
17,42,27726
17,42,27236
17,42,27377
17,42,26678
17,42,27935
17,42,26888
17,42,27655
17,42,26748
17,42,27586
17,42,26608
17,42,27167
17,42,26328
17,42,27028
17,42,26468
17,42,27307
17,42,26399
17,42,27097
17,42,27027
17,42,27586
17,42,26677
17,42,26887
17,42,26748
17,42,27655
17,42,26539
17,42,27865
17,42,26678
17,42,27446
17,42,26818
17,42,27516
17,42,26817
17,42,27447
17,42,26748
17,42,27446
17,42,26888
17,42,27585
17,42,26817
17,42,27446
17,42,27027
17,42,27306
17,42,26818
17,42,27376
17,42,26888
17,42,27516
17,42,26817
17,42,27377
17,42,26957
17,42,27726
17,42,26539
17,42,27446
17,42,26678
17,42,27306
17,42,27027
17,42,28564
17,42,26817
17,42,27656
17,42,26748
17,42,27516
17,43,30170
17,43,29541
17,43,29192
17,43,29402
17,43,29401
17,43,29402
17,43,28983
17,43,29890
17,43,29332
17,43,29611
17,43,29192
17,43,29751
17,43,29262
17,43,29890
17,43,29262
17,43,29192
17,43,28564
17,43,28912
17,43,28913
17,43,28913
17,43,28494
17,43,28913
17,43,28773
17,43,30100
17,43,28563
17,43,29332
17,43,29192
17,43,34220
17,43,29053
17,43,29541
17,43,28843
17,43,29541
17,43,29262
17,43,29681
17,43,29122
17,43,29821
17,43,29052
17,43,28843
17,43,29122
17,43,29820
17,43,29123
17,43,29750
17,43,29262
17,43,29961
17,43,29681
17,43,30868
17,43,28564
17,43,29890
17,43,29402
17,43,29821
17,43,28982
17,43,29961
17,43,28982
17,43,29751
17,43,29332
17,43,30170
17,43,29122
17,43,29751
17,43,28843
17,43,29890
17,43,29262
17,43,29820
17,43,29122
17,43,29750
17,43,29053
17,43,29681
17,43,29052
17,43,29681
17,43,30170
17,43,29402
17,43,29052
17,43,29750
17,43,29262
17,43,29402
17,43,28842
17,43,30170
17,43,29053
17,43,29611
17,43,28982
17,43,29821
17,43,29681
17,43,29681
17,43,29052
17,43,29820
17,43,29122
17,43,30379
17,43,28983
17,43,29751
17,43,28704
17,43,29681
17,43,28982
17,43,29751
17,43,28982
17,43,29611
17,43,29122
17,43,29681
17,43,29122
17,43,29611
17,43,28983
17,43,30100
17,44,30519
17,44,30170
17,44,29890
17,44,29123
17,44,28703
17,44,29192
17,44,28703
17,44,28913
17,44,28982
17,44,29262
17,44,28983
17,44,28633
17,44,28494
17,44,28983
17,44,29262
17,44,28912
17,44,28773
17,44,29053
17,44,29471
17,44,28773
17,44,29122
17,44,28773
17,44,29052
17,44,28773
17,44,29262
17,44,29402
17,44,29401
17,44,28913
17,44,29122
17,44,28634
17,44,28913
17,44,28843
17,44,29053
17,44,29123
17,44,28843
17,44,28633
17,44,28913
17,44,29262
17,44,29402
17,44,29262
17,44,29751
17,44,29052
17,44,29472
17,44,29262
17,44,29332
17,44,29471
17,44,29331
17,44,28913
17,44,29262
17,44,29611
17,44,29122
17,44,29472
17,44,29471
17,44,29332
17,44,36595
17,44,29262
17,44,29192
17,44,29262
17,44,29820
17,44,29681
17,44,29471
17,44,29332
17,44,29122
17,44,28983
17,44,29541
17,44,29541
17,44,29611
17,44,29331
17,44,29890
17,44,29192
17,44,29611
17,44,29471
17,44,29401
17,44,29681
17,44,29542
17,44,29401
17,44,29541
17,44,29471
17,44,28773
17,44,29331
17,44,28913
17,44,28983
17,44,28912
17,44,28913
17,44,29122
17,44,29123
17,44,29402
17,44,29192
17,44,29960
17,44,29750
17,44,29262
17,44,29262
17,44,29541
17,44,28912
17,44,28843
17,44,28494
17,44,29192
17,44,29192
17,44,28703
17,44,29332
17,45,28563
17,45,28564
17,45,28913
17,45,28284
17,45,28075
17,45,28214
17,45,27377
17,45,28214
17,45,27935
17,45,28424
17,45,27376
17,45,28075
17,45,27795
17,45,28424
17,45,27516
17,45,28284
17,45,27865
17,45,28423
17,45,27516
17,45,28423
17,45,27586
17,45,28354
17,45,27377
17,45,27725
17,45,27586
17,45,28005
17,45,27516
17,45,28005
17,45,27586
17,45,27725
17,45,27865
17,45,28215
17,45,27725
17,45,27656
17,45,27236
17,45,28074
17,45,27097
17,45,28005
17,45,27237
17,45,27865
17,45,27656
17,45,27655
17,45,27167
17,45,27795
17,45,27097
17,45,27725
17,45,27516
17,45,27796
17,45,27795
17,45,27726
17,45,27097
17,45,28144
17,45,27307
17,45,27516
17,45,27306
17,45,28005
17,45,27306
17,45,28354
17,45,27237
17,45,27726
17,45,27447
17,45,27865
17,45,27586
17,45,28005
17,45,27236
17,45,28773
17,45,27516
17,45,27865
17,45,27377
17,45,27655
17,45,27376
17,45,27866
17,45,27446
17,45,28144
17,45,27236
17,45,28145
17,45,27376
17,45,28075
17,45,27306
17,45,27656
17,45,27167
17,45,27865
17,45,27866
17,45,28563
17,45,32754
17,45,28214
17,45,27935
17,45,27726
17,45,27236
17,45,27795
17,45,27935
17,45,28563
17,45,27516
17,45,28634
17,45,27376
17,45,28005
17,45,27167
17,45,28493
17,45,27307
17,45,28144
17,46,30589
17,46,30798
17,46,29541
17,46,29891
17,46,29471
17,46,28773
17,46,28773
17,46,29192
17,46,29331
17,46,29053
17,46,28703
17,46,28633
17,46,29402
17,46,29262
17,46,29820
17,46,29611
17,46,29332
17,46,29192
17,46,29402
17,46,29122
17,46,29192
17,46,29402
17,46,29541
17,46,29472
17,46,29541
17,46,29262
17,46,29262
17,46,29681
17,46,29891
17,46,29122
17,46,28843
17,46,29052
17,46,29122
17,46,28843
17,46,28773
17,46,29611
17,46,29192
17,46,29541
17,46,29332
17,46,29890
17,46,29472
17,46,29192
17,46,29192
17,46,29541
17,46,29472
17,46,29820
17,46,29542
17,46,29261
17,46,29262
17,46,29751
17,46,29332
17,46,29890
17,46,29681
17,46,29612
17,46,29542
17,46,29192
17,46,29052
17,46,29402
17,46,28982
17,46,29472
17,46,28773
17,46,29192
17,46,29052
17,46,28912
17,46,28564
17,46,28913
17,46,28913
17,46,29122
17,46,29332
17,46,29262
17,46,29751
17,46,29541
17,46,29052
17,46,29402
17,46,29402
17,46,29192
17,46,29401
17,46,29681
17,46,29821
17,46,29402
17,46,30030
17,46,29332
17,46,29471
17,46,29472
17,46,29681
17,46,29471
17,46,29611
17,46,29471
17,46,29192
17,46,29192
17,46,29402
17,46,29192
17,46,29472
17,46,29262
17,46,29471
17,46,29401
17,46,29402
17,46,29611
17,46,29681
17,46,29821
17,47,31567
17,47,31008
17,47,31147
17,47,30799
17,47,30379
17,47,31147
17,47,30449
17,47,30170
17,47,30938
17,47,31217
17,47,35966
17,47,30380
17,47,30379
17,47,30659
17,47,30100
17,47,29890
17,47,30170
17,47,30449
17,47,30589
17,47,29890
17,47,30030
17,47,30659
17,47,30030
17,47,30030
17,47,29960
17,47,30449
17,47,30309
17,47,31148
17,47,30169
17,47,30519
17,47,30729
17,47,29961
17,47,30100
17,47,30728
17,47,30240
17,47,29960
17,47,30030
17,47,30728
17,47,30379
17,47,29961
17,47,30379
17,47,30240
17,47,31077
17,47,30100
17,47,30519
17,47,30589
17,47,30169
17,47,29960
17,47,29821
17,47,30588
17,47,29612
17,47,29192
17,47,30030
17,47,30169
17,47,29681
17,47,29262
17,47,29681
17,47,30589
17,47,29961
17,47,29471
17,47,29472
17,47,30100
17,47,29681
17,47,29681
17,47,29611
17,47,30239
17,47,29751
17,47,29821
17,47,29751
17,47,30938
17,47,29961
17,47,30728
17,47,29611
17,47,30240
17,47,30100
17,47,29471
17,47,30729
17,47,30309
17,47,30240
17,47,30100
17,47,29401
17,47,29891
17,47,29961
17,47,29331
17,47,29471
17,47,30030
17,47,29821
17,47,29751
17,47,29681
17,47,31077
17,47,30100
17,47,30239
17,47,30030
17,47,30519
17,47,30589
17,47,29890
17,47,30240
17,47,31008
17,47,30589
17,47,30449
17,48,29960
17,48,29960
17,48,29472
17,48,29192
17,48,28773
17,48,28773
17,48,28564
17,48,28773
17,48,28424
17,48,29052
17,48,28773
17,48,28424
17,48,28494
17,48,28703
17,48,29541
17,48,28633
17,48,28494
17,48,28982
17,48,28354
17,48,28704
17,48,28703
17,48,29052
17,48,28843
17,48,28005
17,48,28005
17,48,28633
17,48,29123
17,48,28563
17,48,28494
17,48,28773
17,48,28703
17,48,28424
17,48,28284
17,48,29123
17,48,28703
17,48,34430
17,48,27935
17,48,28703
17,48,28913
17,48,28144
17,48,27935
17,48,28215
17,48,28563
17,48,28284
17,48,27796
17,48,28284
17,48,28005
17,48,28144
17,48,28423
17,48,28285
17,48,28075
17,48,28424
17,48,28145
17,48,28424
17,48,28982
17,48,28284
17,48,28145
17,48,28493
17,48,28215
17,48,28144
17,48,28005
17,48,28703
17,48,28354
17,48,28354
17,48,28354
17,48,28913
17,48,28563
17,48,28703
17,48,28354
17,48,28773
17,48,28703
17,48,28633
17,48,28564
17,48,28633
17,48,28145
17,48,28075
17,48,28354
17,48,28773
17,48,28144
17,48,28424
17,48,27935
17,48,28284
17,48,28144
17,48,28564
17,48,28494
17,48,28633
17,48,28145
17,48,28633
17,48,28214
17,48,28704
17,48,28284
17,48,28564
17,48,28354
17,48,28563
17,48,28424
17,48,28564
17,48,28494
17,48,28773
17,48,28005
17,48,28284
17,49,31357
17,49,30938
17,49,31008
17,49,31706
17,49,30868
17,49,30519
17,49,30170
17,49,31287
17,49,30240
17,49,31147
17,49,32334
17,49,30659
17,49,30519
17,49,31427
17,49,30798
17,49,31357
17,49,31078
17,49,31287
17,49,30449
17,49,31637
17,49,32055
17,49,31636
17,49,31078
17,49,31357
17,49,30449
17,49,30729
17,49,30798
17,49,31427
17,49,31217
17,49,31776
17,49,31566
17,49,31427
17,49,30869
17,49,31706
17,49,30868
17,49,30938
17,49,30938
17,49,30868
17,49,30589
17,49,31846
17,49,31497
17,49,31008
17,49,31078
17,49,30728
17,49,30658
17,49,30938
17,49,30519
17,49,31077
17,49,30938
17,49,31287
17,49,31497
17,49,30938
17,49,31008
17,49,31497
17,49,31637
17,49,31357
17,49,31915
17,49,31357
17,49,31077
17,49,31567
17,49,35128
17,49,33173
17,49,30589
17,49,31287
17,49,30798
17,49,31287
17,49,30240
17,49,30868
17,49,31008
17,49,31567
17,49,32125
17,49,31567
17,49,32404
17,49,31427
17,49,31218
17,49,31077
17,49,30310
17,49,30170
17,49,30449
17,49,31497
17,49,30868
17,49,30589
17,49,30519
17,49,30519
17,49,30100
17,49,30938
17,49,29960
17,49,31357
17,49,30589
17,49,31078
17,49,31008
17,49,31217
17,49,30380
17,49,30798
17,49,30449
17,49,30310
17,49,30099
17,49,30658
17,49,30938
17,49,30659
17,50,32335
17,50,31496
17,50,30869
17,50,30170
17,50,30938
17,50,31288
17,50,31008
17,50,30170
17,50,31217
17,50,31636
17,50,30799
17,50,31287
17,50,30379
17,50,30729
17,50,30449
17,50,31776
17,50,31147
17,50,30449
17,50,30659
17,50,30100
17,50,31287
17,50,30659
17,50,31497
17,50,31287
17,50,30309
17,50,31357
17,50,30589
17,50,31078
17,50,30729
17,50,30868
17,50,30589
17,50,29960
17,50,30449
17,50,29960
17,50,30799
17,50,30169
17,50,30938
17,50,31147
17,50,30380
17,50,30798
17,50,30100
17,50,30728
17,50,30938
17,50,30799
17,50,31077
17,50,30449
17,50,30588
17,50,30309
17,50,30868
17,50,30310
17,50,31007
17,50,30799
17,50,30379
17,50,30868
17,50,30380
17,50,30798
17,50,30449
17,50,31776
17,50,31008
17,50,30099
17,50,30869
17,50,30239
17,50,31078
17,50,30519
17,50,31567
17,50,30728
17,50,29751
17,50,30519
17,50,30169
17,50,31218
17,50,30309
17,50,31427
17,50,30729
17,50,30169
17,50,31078
17,50,30798
17,50,31567
17,50,30239
17,50,30798
17,50,30798
17,50,30100
17,50,35687
17,50,30380
17,50,31566
17,50,30589
17,50,31357
17,50,31496
17,50,30170
17,50,31148
17,50,30449
17,50,31287
17,50,30100
17,50,31427
17,50,30938
17,50,30449
17,50,31007
17,50,30169
17,50,32126
17,50,30380
17,50,30938
17,51,32474
17,51,31636
17,51,31427
17,51,30868
17,51,31567
17,51,30588
17,51,30728
17,51,30729
17,51,30658
17,51,30938
17,51,30170
17,51,30729
17,51,30169
17,51,30588
17,51,30380
17,51,30379
17,51,30659
17,51,30728
17,51,30170
17,51,30799
17,51,30379
17,51,30589
17,51,30239
17,51,31776
17,51,30100
17,51,30239
17,51,30379
17,51,30519
17,51,30240
17,51,30519
17,51,30100
17,51,30588
17,51,30799
17,51,31007
17,51,31008
17,51,30449
17,51,30380
17,51,30868
17,51,30310
17,51,30239
17,51,30659
17,51,30309
17,51,30170
17,51,30100
17,51,30798
17,51,30100
17,51,30309
17,51,31218
17,51,30728
17,51,30310
17,51,30100
17,51,30239
17,51,30240
17,51,30170
17,51,30658
17,51,30450
17,51,30379
17,51,30589
17,51,31008
17,51,31497
17,51,30938
17,51,31427
17,51,31148
17,51,31287
17,51,31637
17,51,31217
17,51,30938
17,51,31357
17,51,30589
17,51,30868
17,51,30589
17,51,30868
17,51,30310
17,51,31147
17,51,30449
17,51,30799
17,51,30659
17,51,30798
17,51,30798
17,51,31916
17,51,31217
17,51,31078
17,51,30868
17,51,30729
17,51,30798
17,51,31287
17,51,30659
17,51,31217
17,51,30799
17,51,30868
17,51,30659
17,51,31636
17,51,30868
17,51,31567
17,51,31427
17,51,31147
17,51,30728
17,51,31218
17,51,31426
17,51,31147
17,52,33732
17,52,37224
17,52,31567
17,52,31776
17,52,31078
17,52,30868
17,52,31217
17,52,30659
17,52,30868
17,52,31147
17,52,30938
17,52,30938
17,52,31288
17,52,31287
17,52,30658
17,52,31287
17,52,31008
17,52,30658
17,52,31008
17,52,30938
17,52,30799
17,52,31566
17,52,30869
17,52,30869
17,52,31077
17,52,31497
17,52,30240
17,52,32125
17,52,30379
17,52,30728
17,52,31637
17,52,31078
17,52,30589
17,52,31427
17,52,30798
17,52,30728
17,52,30869
17,52,31287
17,52,30659
17,52,31427
17,52,31008
17,52,30728
17,52,31636
17,52,30798
17,52,30658
17,52,31846
17,52,31288
17,52,31287
17,52,31357
17,52,31078
17,52,30798
17,52,30799
17,52,31077
17,52,31078
17,52,31497
17,52,31147
17,52,30798
17,52,31427
17,52,31287
17,52,30799
17,52,31426
17,52,30799
17,52,31427
17,52,31426
17,52,31147
17,52,30659
17,52,31287
17,52,30868
17,52,30659
17,52,31008
17,52,30868
17,52,31078
17,52,31427
17,52,31148
17,52,30728
17,52,32335
17,52,31287
17,52,30729
17,52,31147
17,52,31078
17,52,30309
17,52,30729
17,52,30659
17,52,30938
17,52,31637
17,52,31357
17,52,31427
17,52,31147
17,52,30869
17,52,30519
17,52,31007
17,52,31148
17,52,31776
17,52,31497
17,52,30379
17,52,30170
17,52,30589
17,52,31706
17,52,30728
17,52,30798
17,53,33382
17,53,33313
17,53,33242
17,53,32474
17,53,31567
17,53,33033
17,53,32963
17,53,32126
17,53,33243
17,53,32963
17,53,32055
17,53,33592
17,53,33033
17,53,32125
17,53,32894
17,53,32824
17,53,31916
17,53,33033
17,53,32684
17,53,32056
17,53,36944
17,53,32754
17,53,32265
17,53,33243
17,53,32963
17,53,31916
17,53,32963
17,53,32614
17,53,32963
17,53,33801
17,53,32265
17,53,31986
17,53,33033
17,53,32474
17,53,31986
17,53,32894
17,53,32614
17,53,31845
17,53,32894
17,53,32684
17,53,31985
17,53,32894
17,53,33242
17,53,31287
17,53,32125
17,53,31846
17,53,31217
17,53,32125
17,53,32475
17,53,31077
17,53,32125
17,53,32614
17,53,32055
17,53,33522
17,53,32894
17,53,32125
17,53,32963
17,53,32753
17,53,32056
17,53,32963
17,53,32754
17,53,32125
17,53,33243
17,53,32335
17,53,31915
17,53,33173
17,53,32753
17,53,32545
17,53,32615
17,53,32195
17,53,31357
17,53,32893
17,53,31776
17,53,31706
17,53,33382
17,53,32544
17,53,31497
17,53,33243
17,53,33871
17,53,31217
17,53,32544
17,53,32754
17,53,31357
17,53,32195
17,53,32055
17,53,31218
17,53,33661
17,53,32754
17,53,32335
17,53,32614
17,53,33871
17,53,31567
17,53,32474
17,53,33034
17,53,32893
17,53,33243
17,53,32335
17,53,32405
17,53,33312
17,53,32544
17,54,31707
17,54,31147
17,54,31078
17,54,32544
17,54,31637
17,54,31985
17,54,31078
17,54,32055
17,54,31566
17,54,32055
17,54,31008
17,54,31846
17,54,31566
17,54,31287
17,54,31776
17,54,31776
17,54,31637
17,54,31217
17,54,30729
17,54,31217
17,54,31637
17,54,30728
17,54,30100
17,54,31426
17,54,32265
17,54,31008
17,54,31147
17,54,31986
17,54,31846
17,54,31427
17,54,31078
17,54,31426
17,54,31567
17,54,31497
17,54,30798
17,54,31357
17,54,34919
17,54,30728
17,54,30589
17,54,31637
17,54,31566
17,54,31218
17,54,30728
17,54,31496
17,54,32265
17,54,31078
17,54,30798
17,54,31637
17,54,31986
17,54,31567
17,54,30518
17,54,32126
17,54,30938
17,54,31566
17,54,30240
17,54,31497
17,54,31287
17,54,30589
17,54,30169
17,54,30938
17,54,30799
17,54,30589
17,54,30100
17,54,31007
17,54,31148
17,54,31008
17,54,31148
17,54,31357
17,54,30868
17,54,30310
17,54,30449
17,54,31636
17,54,30728
17,54,31427
17,54,30379
17,54,31008
17,54,30868
17,54,31078
17,54,31287
17,54,31497
17,54,31427
17,54,32264
17,54,30519
17,54,31707
17,54,30868
17,54,31148
17,54,30379
17,54,31287
17,54,30868
17,54,30868
17,54,30379
17,54,31008
17,54,31706
17,54,30588
17,54,30170
17,54,30798
17,54,31148
17,54,30798
17,54,30868
17,54,31426
17,55,32545
17,55,32125
17,55,32614
17,55,32405
17,55,31357
17,55,31915
17,55,31566
17,55,32195
17,55,31916
17,55,31148
17,55,31846
17,55,31915
17,55,32684
17,55,32265
17,55,33034
17,55,32614
17,55,31985
17,55,32544
17,55,31706
17,55,32196
17,55,31566
17,55,33033
17,55,32754
17,55,32125
17,55,32195
17,55,31776
17,55,32195
17,55,32265
17,55,33103
17,55,32335
17,55,31566
17,55,32684
17,55,31567
17,55,31776
17,55,31567
17,55,32684
17,55,32264
17,55,32055
17,55,32614
17,55,31776
17,55,32475
17,55,31706
17,55,33802
17,55,32335
17,55,31497
17,55,32195
17,55,31287
17,55,31776
17,55,32056
17,55,32963
17,55,32963
17,55,31497
17,55,32474
17,55,31776
17,55,36804
17,55,31985
17,55,32544
17,55,32056
17,55,31636
17,55,32195
17,55,32056
17,55,32125
17,55,31148
17,55,34290
17,55,31846
17,55,30728
17,55,31706
17,55,31496
17,55,32335
17,55,32405
17,55,32614
17,55,32753
17,55,31846
17,55,32754
17,55,32335
17,55,32195
17,55,31496
17,55,32545
17,55,32265
17,55,31916
17,55,32335
17,55,31846
17,55,32335
17,55,31497
17,55,32614
17,55,32195
17,55,31706
17,55,31986
17,55,32544
17,55,32195
17,55,31567
17,55,32963
17,55,32614
17,55,32056
17,55,32195
17,55,32405
17,55,32614
17,55,31427
17,55,32684
17,55,32265
17,56,33103
17,56,31706
17,56,32055
17,56,32615
17,56,31846
17,56,32195
17,56,31217
17,56,32544
17,56,31986
17,56,32055
17,56,31706
17,56,31707
17,56,31915
17,56,31637
17,56,31566
17,56,31776
17,56,31008
17,56,31846
17,56,31636
17,56,31776
17,56,31008
17,56,31567
17,56,31008
17,56,31845
17,56,30938
17,56,32055
17,56,32055
17,56,31288
17,56,31496
17,56,31706
17,56,31707
17,56,32055
17,56,31706
17,56,31217
17,56,31357
17,56,32195
17,56,31916
17,56,32335
17,56,31916
17,56,31566
17,56,31567
17,56,31287
17,56,30938
17,56,31637
17,56,31566
17,56,31497
17,56,31077
17,56,31287
17,56,31845
17,56,31985
17,56,31008
17,56,31567
17,56,31846
17,56,31986
17,56,31846
17,56,33103
17,56,31497
17,56,31846
17,56,32125
17,56,32195
17,56,31567
17,56,31985
17,56,31776
17,56,31776
17,56,31287
17,56,32056
17,56,31217
17,56,31916
17,56,31706
17,56,32125
17,56,32405
17,56,35338
17,56,31706
17,56,32125
17,56,31636
17,56,31916
17,56,31566
17,56,31916
17,56,31706
17,56,32125
17,56,31706
17,56,32893
17,56,31427
17,56,31846
17,56,32335
17,56,31846
17,56,31427
17,56,31846
17,56,31636
17,56,31916
17,56,31846
17,56,32265
17,56,31776
17,56,31497
17,56,31217
17,56,31916
17,56,31008
17,56,31567
17,56,30868
17,56,31706
17,57,31846
17,57,31636
17,57,31985
17,57,32125
17,57,31776
17,57,31008
17,57,31566
17,57,31357
17,57,31147
17,57,30868
17,57,31426
17,57,30868
17,57,31427
17,57,31427
17,57,31287
17,57,31217
17,57,31497
17,57,30729
17,57,31427
17,57,30938
17,57,31426
17,57,30728
17,57,31217
17,57,31078
17,57,31357
17,57,30659
17,57,31357
17,57,31287
17,57,31426
17,57,31147
17,57,31357
17,57,30589
17,57,30938
17,57,30379
17,57,30798
17,57,30658
17,57,31008
17,57,30309
17,57,30869
17,57,30938
17,57,31496
17,57,30450
17,57,30868
17,57,31357
17,57,30798
17,57,31078
17,57,31706
17,57,31986
17,57,31427
17,57,30658
17,57,31497
17,57,31218
17,57,31077
17,57,31217
17,57,31427
17,57,31776
17,57,31078
17,57,31287
17,57,31567
17,57,31427
17,57,31636
17,57,31078
17,57,32125
17,57,31008
17,57,31287
17,57,31637
17,57,31287
17,57,30589
17,57,30798
17,57,30798
17,57,31288
17,57,31496
17,57,31496
17,57,31148
17,57,31636
17,57,31357
17,57,31706
17,57,31078
17,57,31287
17,57,31148
17,57,31636
17,57,31008
17,57,31776
17,57,31218
17,57,31008
17,57,30798
17,57,31916
17,57,30938
17,57,31357
17,57,31287
17,57,35268
17,57,31776
17,57,31077
17,57,31357
17,57,31915
17,57,31148
17,57,31217
17,57,31008
17,57,31497
17,57,31008
17,58,33941
17,58,34151
17,58,34010
17,58,33172
17,58,33243
17,58,32265
17,58,33243
17,58,32823
17,58,32475
17,58,32824
17,58,33242
17,58,33731
17,58,33313
17,58,33731
17,58,33871
17,58,32894
17,58,33661
17,58,33453
17,58,33103
17,58,33871
17,58,32823
17,58,33731
17,58,33522
17,58,33173
17,58,32963
17,58,33661
17,58,33452
17,58,33662
17,58,33173
17,58,33242
17,58,32335
17,58,33103
17,58,33382
17,58,33103
17,58,33591
17,58,32753
17,58,33313
17,58,32893
17,58,33661
17,58,33522
17,58,32754
17,58,33452
17,58,33453
17,58,33312
17,58,33312
17,58,33242
17,58,33802
17,58,33312
17,58,33872
17,58,32964
17,58,32684
17,58,32963
17,58,34360
17,58,33382
17,58,32963
17,58,32753
17,58,33662
17,58,32894
17,58,33034
17,58,33452
17,58,32893
17,58,33453
17,58,33243
17,58,33033
17,58,33522
17,58,33034
17,58,32754
17,58,32824
17,58,32195
17,58,32265
17,58,31915
17,58,32614
17,58,32335
17,58,32475
17,58,32335
17,58,32125
17,58,32824
17,58,32265
17,58,32474
17,58,32754
17,58,32125
17,58,32614
17,58,32545
17,58,33382
17,58,33103
17,58,33173
17,58,33801
17,58,33801
17,58,33173
17,58,33452
17,58,32196
17,58,33452
17,58,32824
17,58,33731
17,58,33313
17,58,33033
17,58,33522
17,58,33033
17,58,33033
17,58,33382
17,59,33802
17,59,33242
17,59,35129
17,59,37572
17,59,33731
17,59,32614
17,59,32684
17,59,33173
17,59,33592
17,59,32893
17,59,33033
17,59,33034
17,59,33452
17,59,33243
17,59,33243
17,59,33173
17,59,33313
17,59,33452
17,59,33522
17,59,33382
17,59,33941
17,59,32823
17,59,33522
17,59,32335
17,59,32405
17,59,32195
17,59,32754
17,59,32893
17,59,34011
17,59,33312
17,59,34291
17,59,33033
17,59,33522
17,59,33382
17,59,32335
17,59,32474
17,59,32824
17,59,33522
17,59,33173
17,59,33103
17,59,33103
17,59,33243
17,59,33453
17,59,33242
17,59,33522
17,59,33242
17,59,32894
17,59,32684
17,59,32893
17,59,32475
17,59,33661
17,59,33382
17,59,34150
17,59,33172
17,59,33521
17,59,32125
17,59,33731
17,59,32824
17,59,33312
17,59,32544
17,59,33243
17,59,32404
17,59,32824
17,59,32056
17,59,32753
17,59,32475
17,59,33522
17,59,33592
17,59,33521
17,59,33312
17,59,33243
17,59,33173
17,59,32684
17,59,32335
17,59,33382
17,59,33172
17,59,32754
17,59,32754
17,59,33243
17,59,32474
17,59,33522
17,59,32475
17,59,32544
17,59,32405
17,59,33033
17,59,32544
17,59,33592
17,59,32684
17,59,33313
17,59,33591
17,59,33382
17,59,33382
17,59,33522
17,59,32474
17,59,33522
17,59,33801
17,59,33172
17,59,32894
17,59,32963
17,59,33382
17,60,34220
17,60,33242
17,60,32405
17,60,32195
17,60,33034
17,60,32684
17,60,31985
17,60,32475
17,60,32125
17,60,32125
17,60,32126
17,60,32474
17,60,32195
17,60,32125
17,60,31986
17,60,32754
17,60,36315
17,60,32754
17,60,32893
17,60,32614
17,60,34151
17,60,32893
17,60,32265
17,60,32753
17,60,32335
17,60,32614
17,60,32265
17,60,32195
17,60,32404
17,60,32824
17,60,32754
17,60,32824
17,60,33591
17,60,32894
17,60,32544
17,60,32964
17,60,32823
17,60,32894
17,60,33033
17,60,32754
17,60,33521
17,60,32126
17,60,32055
17,60,32265
17,60,32894
17,60,32894
17,60,32753
17,60,33033
17,60,33662
17,60,32963
17,60,32753
17,60,33941
17,60,32963
17,60,32754
17,60,33033
17,60,32893
17,60,32894
17,60,32544
17,60,33103
17,60,32754
17,60,32055
17,60,32126
17,60,32474
17,60,32335
17,60,33033
17,60,33452
17,60,32195
17,60,32754
17,60,32334
17,60,32195
17,60,33382
17,60,32474
17,60,33242
17,60,33103
17,60,32894
17,60,33522
17,60,33382
17,60,32824
17,60,31846
17,60,32614
17,60,32335
17,60,32055
17,60,32404
17,60,32056
17,60,32474
17,60,32056
17,60,32963
17,60,32335
17,60,32475
17,60,32474
17,60,32265
17,60,32195
17,60,32265
17,60,32405
17,60,32614
17,60,32405
17,60,32195
17,60,32195
17,60,33591
17,60,32126
17,61,34779
17,61,34919
17,61,34640
17,61,33662
