n,m,p,it,diff
115,2066,0.9,15,13
115,2066,0.9,16,8
115,2066,0.9,17,0
115,2066,0.9,18,8
115,2066,0.9,19,0
115,2066,0.9,20,6
115,2066,0.9,21,13
115,2066,0.9,22,0
115,2066,0.9,23,15
115,2066,0.9,24,13
115,2066,0.9,25,3
115,2066,0.9,26,0
115,2066,0.9,27,0
115,2066,0.9,28,6
115,2066,0.9,29,3
115,2066,0.9,30,3
115,2066,0.9,31,0
115,2066,0.9,32,3
115,2066,0.9,33,0
115,2066,0.9,34,0
115,2066,0.9,35,0
115,2066,0.9,36,8
115,2066,0.9,37,0
115,2066,0.9,38,0
115,2066,0.9,39,0
115,2066,0.9,40,0
115,2066,0.9,41,3
115,2066,0.9,42,0
115,2066,0.9,43,0
115,2066,0.9,44,0
115,2066,0.9,45,4
115,2066,0.9,46,0
115,2066,0.9,47,4
115,2066,0.9,48,0
115,2066,0.9,49,6
115,2066,0.9,50,0
115,2066,1.0,1,12
115,2066,1.0,2,20
115,2066,1.0,3,36
115,2066,1.0,4,25
115,2066,1.0,5,38
115,2066,1.0,6,13
115,2066,1.0,7,13
115,2066,1.0,8,3
115,2066,1.0,9,15
115,2066,1.0,10,8
115,2066,1.0,11,8
115,2066,1.0,12,3
115,2066,1.0,13,8
115,2066,1.0,14,3
115,2066,1.0,15,8
115,2066,1.0,16,4
115,2066,1.0,17,14
115,2066,1.0,18,8
115,2066,1.0,19,4
115,2066,1.0,20,4
115,2066,1.0,21,3
115,2066,1.0,22,0
115,2066,1.0,23,4
115,2066,1.0,24,0
115,2066,1.0,25,8
115,2066,1.0,26,13
115,2066,1.0,27,4
115,2066,1.0,28,4
115,2066,1.0,29,0
115,2066,1.0,30,0
115,2066,1.0,31,0
115,2066,1.0,32,4
115,2066,1.0,33,6
115,2066,1.0,34,4
115,2066,1.0,35,0
115,2066,1.0,36,4
115,2066,1.0,37,3
115,2066,1.0,38,4
115,2066,1.0,39,3
115,2066,1.0,40,6
115,2066,1.0,41,3
115,2066,1.0,42,0
115,2066,1.0,43,8
115,2066,1.0,44,4
115,2066,1.0,45,3
115,2066,1.0,46,4
115,2066,1.0,47,3
115,2066,1.0,48,4
115,2066,1.0,49,0
115,2066,1.0,50,0
90,1248,0.1,1,38
90,1248,0.1,2,25
90,1248,0.1,3,16
90,1248,0.1,4,16
90,1248,0.1,5,18
90,1248,0.1,6,9
90,1248,0.1,7,16
90,1248,0.1,8,16
90,1248,0.1,9,16
90,1248,0.1,10,12
90,1248,0.1,11,16
90,1248,0.1,12,16
90,1248,0.1,13,16
90,1248,0.1,14,16
90,1248,0.1,15,16
90,1248,0.1,16,8
90,1248,0.1,17,16
90,1248,0.1,18,8
90,1248,0.1,19,16
90,1248,0.1,20,12
90,1248,0.1,21,16
90,1248,0.1,22,16
90,1248,0.1,23,16
90,1248,0.1,24,16
90,1248,0.1,25,9
90,1248,0.1,26,16
90,1248,0.1,27,16
90,1248,0.1,28,16
90,1248,0.1,29,16
90,1248,0.1,30,16
90,1248,0.1,31,16
90,1248,0.1,32,16
90,1248,0.1,33,9
90,1248,0.1,34,16
90,1248,0.1,35,16
90,1248,0.1,36,16
90,1248,0.1,37,16
90,1248,0.1,38,16
90,1248,0.1,39,16
90,1248,0.1,40,16
90,1248,0.1,41,16
90,1248,0.1,42,16
90,1248,0.1,43,8
90,1248,0.1,44,9
90,1248,0.1,45,16
90,1248,0.1,46,16
90,1248,0.1,47,9
90,1248,0.1,48,16
90,1248,0.1,49,16
90,1248,0.1,50,8
90,1248,0.2,1,42
90,1248,0.2,2,22
90,1248,0.2,3,40
90,1248,0.2,4,12
90,1248,0.2,5,29
90,1248,0.2,6,20
90,1248,0.2,7,12
90,1248,0.2,8,12
90,1248,0.2,9,12
90,1248,0.2,10,15
90,1248,0.2,11,9
90,1248,0.2,12,9
90,1248,0.2,13,12
90,1248,0.2,14,15
90,1248,0.2,15,12
90,1248,0.2,16,9
90,1248,0.2,17,12
90,1248,0.2,18,12
90,1248,0.2,19,9
90,1248,0.2,20,9
90,1248,0.2,21,9
90,1248,0.2,22,9
90,1248,0.2,23,9
90,1248,0.2,24,12
90,1248,0.2,25,12
90,1248,0.2,26,9
90,1248,0.2,27,9
90,1248,0.2,28,9
90,1248,0.2,29,9
90,1248,0.2,30,9
90,1248,0.2,31,9
90,1248,0.2,32,9
90,1248,0.2,33,12
90,1248,0.2,34,9
90,1248,0.2,35,9
90,1248,0.2,36,9
90,1248,0.2,37,9
90,1248,0.2,38,9
90,1248,0.2,39,9
90,1248,0.2,40,9
90,1248,0.2,41,12
90,1248,0.2,42,9
90,1248,0.2,43,9
90,1248,0.2,44,9
90,1248,0.2,45,9
90,1248,0.2,46,9
90,1248,0.2,47,9
90,1248,0.2,48,9
90,1248,0.2,49,9
90,1248,0.2,50,9
90,1248,0.3,1,17
90,1248,0.3,2,17
90,1248,0.3,3,25
90,1248,0.3,4,12
90,1248,0.3,5,12
90,1248,0.3,6,12
90,1248,0.3,7,29
90,1248,0.3,8,12
90,1248,0.3,9,12
90,1248,0.3,10,18
90,1248,0.3,11,12
90,1248,0.3,12,12
90,1248,0.3,13,16
90,1248,0.3,14,12
90,1248,0.3,15,12
90,1248,0.3,16,12
90,1248,0.3,17,9
90,1248,0.3,18,12
90,1248,0.3,19,11
90,1248,0.3,20,9
90,1248,0.3,21,12
90,1248,0.3,22,12
90,1248,0.3,23,12
90,1248,0.3,24,12
90,1248,0.3,25,12
90,1248,0.3,26,12
90,1248,0.3,27,16
90,1248,0.3,28,12
90,1248,0.3,29,12
90,1248,0.3,30,12
90,1248,0.3,31,12
90,1248,0.3,32,12
90,1248,0.3,33,12
90,1248,0.3,34,9
90,1248,0.3,35,9
90,1248,0.3,36,9
90,1248,0.3,37,12
90,1248,0.3,38,12
90,1248,0.3,39,12
90,1248,0.3,40,12
90,1248,0.3,41,12
90,1248,0.3,42,12
90,1248,0.3,43,12
90,1248,0.3,44,12
90,1248,0.3,45,12
90,1248,0.3,46,12
90,1248,0.3,47,12
90,1248,0.3,48,9
90,1248,0.3,49,12
90,1248,0.3,50,9
90,1248,0.4,1,29
90,1248,0.4,2,17
90,1248,0.4,3,29
90,1248,0.4,4,20
90,1248,0.4,5,9
90,1248,0.4,6,26
90,1248,0.4,7,12
90,1248,0.4,8,15
90,1248,0.4,9,8
90,1248,0.4,10,9
90,1248,0.4,11,12
90,1248,0.4,12,8
90,1248,0.4,13,8
90,1248,0.4,14,15
90,1248,0.4,15,8
90,1248,0.4,16,8
90,1248,0.4,17,9
90,1248,0.4,18,17
90,1248,0.4,19,8
90,1248,0.4,20,9
90,1248,0.4,21,17
90,1248,0.4,22,15
90,1248,0.4,23,12
90,1248,0.4,24,9
90,1248,0.4,25,9
90,1248,0.4,26,9
90,1248,0.4,27,12
90,1248,0.4,28,9
90,1248,0.4,29,12
90,1248,0.4,30,12
90,1248,0.4,31,12
90,1248,0.4,32,8
90,1248,0.4,33,9
90,1248,0.4,34,8
90,1248,0.4,35,8
90,1248,0.4,36,8
90,1248,0.4,37,9
90,1248,0.4,38,11
90,1248,0.4,39,11
90,1248,0.4,40,11
90,1248,0.4,41,8
90,1248,0.4,42,8
90,1248,0.4,43,8
90,1248,0.4,44,9
90,1248,0.4,45,8
90,1248,0.4,46,8
90,1248,0.4,47,8
90,1248,0.4,48,8
90,1248,0.4,49,9
90,1248,0.4,50,9
90,1248,0.5,1,70
90,1248,0.5,2,26
90,1248,0.5,3,12
90,1248,0.5,4,42
90,1248,0.5,5,16
90,1248,0.5,6,16
90,1248,0.5,7,16
90,1248,0.5,8,12
90,1248,0.5,9,12
90,1248,0.5,10,12
90,1248,0.5,11,17
90,1248,0.5,12,11
90,1248,0.5,13,15
90,1248,0.5,14,8
90,1248,0.5,15,12
90,1248,0.5,16,11
90,1248,0.5,17,11
90,1248,0.5,18,16
90,1248,0.5,19,16
90,1248,0.5,20,12
90,1248,0.5,21,9
90,1248,0.5,22,11
90,1248,0.5,23,11
90,1248,0.5,24,9
90,1248,0.5,25,9
90,1248,0.5,26,12
90,1248,0.5,27,9
90,1248,0.5,28,11
90,1248,0.5,29,12
90,1248,0.5,30,9
90,1248,0.5,31,16
90,1248,0.5,32,16
90,1248,0.5,33,9
90,1248,0.5,34,11
90,1248,0.5,35,12
90,1248,0.5,36,9
90,1248,0.5,37,12
90,1248,0.5,38,11
90,1248,0.5,39,12
90,1248,0.5,40,11
90,1248,0.5,41,9
90,1248,0.5,42,9
90,1248,0.5,43,12
90,1248,0.5,44,11
90,1248,0.5,45,12
90,1248,0.5,46,11
90,1248,0.5,47,9
90,1248,0.5,48,12
90,1248,0.5,49,11
90,1248,0.5,50,12
90,1248,0.6,1,37
90,1248,0.6,2,25
90,1248,0.6,3,32
90,1248,0.6,4,12
90,1248,0.6,5,27
90,1248,0.6,6,0
90,1248,0.6,7,9
90,1248,0.6,8,24
90,1248,0.6,9,9
90,1248,0.6,10,16
90,1248,0.6,11,11
90,1248,0.6,12,9
90,1248,0.6,13,17
90,1248,0.6,14,9
90,1248,0.6,15,0
90,1248,0.6,16,9
90,1248,0.6,17,0
90,1248,0.6,18,0
90,1248,0.6,19,9
90,1248,0.6,20,9
90,1248,0.6,21,0
90,1248,0.6,22,9
90,1248,0.6,23,0
90,1248,0.6,24,12
90,1248,0.6,25,9
90,1248,0.6,26,0
90,1248,0.6,27,0
90,1248,0.6,28,9
90,1248,0.6,29,12
90,1248,0.6,30,0
90,1248,0.6,31,9
90,1248,0.6,32,9
90,1248,0.6,33,11
90,1248,0.6,34,0
90,1248,0.6,35,0
90,1248,0.6,36,0
90,1248,0.6,37,14
90,1248,0.6,38,9
90,1248,0.6,39,0
90,1248,0.6,40,9
90,1248,0.6,41,0
90,1248,0.6,42,0
90,1248,0.6,43,9
90,1248,0.6,44,0
90,1248,0.6,45,0
90,1248,0.6,46,0
90,1248,0.6,47,9
90,1248,0.6,48,0
90,1248,0.6,49,0
90,1248,0.6,50,0
90,1248,0.7,1,42
90,1248,0.7,2,28
90,1248,0.7,3,22
90,1248,0.7,4,20
90,1248,0.7,5,26
90,1248,0.7,6,12
90,1248,0.7,7,10
90,1248,0.7,8,16
90,1248,0.7,9,16
90,1248,0.7,10,0
90,1248,0.7,11,0
90,1248,0.7,12,8
90,1248,0.7,13,12
90,1248,0.7,14,9
90,1248,0.7,15,10
90,1248,0.7,16,10
90,1248,0.7,17,17
90,1248,0.7,18,15
90,1248,0.7,19,11
90,1248,0.7,20,8
90,1248,0.7,21,17
90,1248,0.7,22,10
90,1248,0.7,23,11
90,1248,0.7,24,9
90,1248,0.7,25,9
90,1248,0.7,26,12
90,1248,0.7,27,10
90,1248,0.7,28,8
90,1248,0.7,29,0
90,1248,0.7,30,15
90,1248,0.7,31,11
90,1248,0.7,32,9
90,1248,0.7,33,8
90,1248,0.7,34,0
90,1248,0.7,35,9
90,1248,0.7,36,8
90,1248,0.7,37,0
90,1248,0.7,38,8
90,1248,0.7,39,10
90,1248,0.7,40,11
90,1248,0.7,41,16
90,1248,0.7,42,8
90,1248,0.7,43,9
90,1248,0.7,44,12
90,1248,0.7,45,9
90,1248,0.7,46,8
90,1248,0.7,47,9
90,1248,0.7,48,9
90,1248,0.7,49,9
90,1248,0.7,50,8
90,1248,0.8,1,9
90,1248,0.8,2,20
90,1248,0.8,3,12
90,1248,0.8,4,34
90,1248,0.8,5,20
90,1248,0.8,6,12
90,1248,0.8,7,25
90,1248,0.8,8,9
90,1248,0.8,9,9
90,1248,0.8,10,12
90,1248,0.8,11,9
90,1248,0.8,12,12
90,1248,0.8,13,9
90,1248,0.8,14,11
90,1248,0.8,15,9
90,1248,0.8,16,17
90,1248,0.8,17,14
90,1248,0.8,18,9
90,1248,0.8,19,11
90,1248,0.8,20,8
90,1248,0.8,21,9
90,1248,0.8,22,9
90,1248,0.8,23,0
90,1248,0.8,24,9
90,1248,0.8,25,12
90,1248,0.8,26,12
90,1248,0.8,27,0
90,1248,0.8,28,9
90,1248,0.8,29,9
90,1248,0.8,30,0
90,1248,0.8,31,14
90,1248,0.8,32,14
90,1248,0.8,33,9
90,1248,0.8,34,0
90,1248,0.8,35,9
90,1248,0.8,36,0
90,1248,0.8,37,9
90,1248,0.8,38,0
90,1248,0.8,39,0
90,1248,0.8,40,11
90,1248,0.8,41,9
90,1248,0.8,42,9
90,1248,0.8,43,0
90,1248,0.8,44,0
90,1248,0.8,45,9
90,1248,0.8,46,0
90,1248,0.8,47,9
90,1248,0.8,48,0
90,1248,0.8,49,9
90,1248,0.8,50,9
90,1248,0.9,1,32
90,1248,0.9,2,11
90,1248,0.9,3,12
90,1248,0.9,4,27
90,1248,0.9,5,17
90,1248,0.9,6,25
90,1248,0.9,7,12
90,1248,0.9,8,16
90,1248,0.9,9,9
90,1248,0.9,10,11
90,1248,0.9,11,14
90,1248,0.9,12,9
90,1248,0.9,13,17
90,1248,0.9,14,12
90,1248,0.9,15,11
90,1248,0.9,16,9
90,1248,0.9,17,11
90,1248,0.9,18,11
90,1248,0.9,19,9
90,1248,0.9,20,12
90,1248,0.9,21,12
90,1248,0.9,22,9
90,1248,0.9,23,20
90,1248,0.9,24,11
90,1248,0.9,25,11
90,1248,0.9,26,9
90,1248,0.9,27,0
90,1248,0.9,28,0
90,1248,0.9,29,12
90,1248,0.9,30,12
90,1248,0.9,31,9
90,1248,0.9,32,11
90,1248,0.9,33,9
90,1248,0.9,34,8
90,1248,0.9,35,9
90,1248,0.9,36,9
90,1248,0.9,37,9
90,1248,0.9,38,12
90,1248,0.9,39,9
90,1248,0.9,40,0
90,1248,0.9,41,0
90,1248,0.9,42,9
90,1248,0.9,43,0
90,1248,0.9,44,8
90,1248,0.9,45,8
90,1248,0.9,46,11
90,1248,0.9,47,0
90,1248,0.9,48,0
90,1248,0.9,49,12
90,1248,0.9,50,9
90,1248,1.0,1,17
90,1248,1.0,2,18
90,1248,1.0,3,29
90,1248,1.0,4,9
90,1248,1.0,5,18
90,1248,1.0,6,16
90,1248,1.0,7,0
90,1248,1.0,8,9
90,1248,1.0,9,8
90,1248,1.0,10,9
90,1248,1.0,11,15
90,1248,1.0,12,9
90,1248,1.0,13,9
90,1248,1.0,14,8
90,1248,1.0,15,8
90,1248,1.0,16,11
90,1248,1.0,17,8
90,1248,1.0,18,9
90,1248,1.0,19,11
90,1248,1.0,20,8
90,1248,1.0,21,8
90,1248,1.0,22,8
90,1248,1.0,23,0
90,1248,1.0,24,8
90,1248,1.0,25,0
90,1248,1.0,26,11
90,1248,1.0,27,9
90,1248,1.0,28,0
90,1248,1.0,29,0
90,1248,1.0,30,8
90,1248,1.0,31,0
90,1248,1.0,32,8
90,1248,1.0,33,8
90,1248,1.0,34,8
90,1248,1.0,35,9
90,1248,1.0,36,8
90,1248,1.0,37,10
90,1248,1.0,38,9
90,1248,1.0,39,0
90,1248,1.0,40,9
90,1248,1.0,41,0
90,1248,1.0,42,0
90,1248,1.0,43,8
90,1248,1.0,44,8
90,1248,1.0,45,8
90,1248,1.0,46,0
90,1248,1.0,47,0
90,1248,1.0,48,0
90,1248,1.0,49,8
90,1248,1.0,50,8
45,331,0.1,1,0
45,331,0.1,2,0
45,331,0.1,3,0
45,331,0.1,4,0
45,331,0.1,5,0
45,331,0.1,6,0
45,331,0.1,7,0
45,331,0.1,8,0
45,331,0.1,9,0
45,331,0.1,10,0
45,331,0.1,11,0
45,331,0.1,12,0
45,331,0.1,13,0
45,331,0.1,14,0
45,331,0.1,15,0
45,331,0.1,16,0
45,331,0.1,17,0
45,331,0.1,18,0
45,331,0.1,19,0
45,331,0.1,20,0
45,331,0.1,21,0
45,331,0.1,22,0
45,331,0.1,23,0
45,331,0.1,24,0
45,331,0.1,25,0
45,331,0.1,26,0
45,331,0.1,27,0
45,331,0.1,28,0
45,331,0.1,29,0
45,331,0.1,30,0
45,331,0.1,31,0
45,331,0.1,32,0
45,331,0.1,33,0
45,331,0.1,34,0
45,331,0.1,35,0
45,331,0.1,36,0
45,331,0.1,37,0
45,331,0.1,38,0
45,331,0.1,39,0
45,331,0.1,40,0
45,331,0.1,41,0
45,331,0.1,42,0
45,331,0.1,43,0
45,331,0.1,44,0
45,331,0.1,45,0
45,331,0.1,46,0
45,331,0.1,47,0
45,331,0.1,48,0
45,331,0.1,49,0
45,331,0.1,50,0
45,331,0.2,1,0
45,331,0.2,2,0
45,331,0.2,3,0
45,331,0.2,4,0
45,331,0.2,5,0
45,331,0.2,6,0
45,331,0.2,7,0
45,331,0.2,8,0
45,331,0.2,9,0
45,331,0.2,10,0
45,331,0.2,11,0
45,331,0.2,12,0
45,331,0.2,13,0
45,331,0.2,14,0
45,331,0.2,15,0
45,331,0.2,16,0
45,331,0.2,17,0
45,331,0.2,18,0
45,331,0.2,19,0
45,331,0.2,20,0
45,331,0.2,21,0
45,331,0.2,22,0
45,331,0.2,23,0
45,331,0.2,24,0
45,331,0.2,25,0
45,331,0.2,26,0
45,331,0.2,27,0
45,331,0.2,28,0
45,331,0.2,29,0
45,331,0.2,30,0
45,331,0.2,31,0
45,331,0.2,32,0
45,331,0.2,33,0
45,331,0.2,34,0
45,331,0.2,35,0
45,331,0.2,36,0
45,331,0.2,37,0
45,331,0.2,38,0
45,331,0.2,39,0
45,331,0.2,40,0
45,331,0.2,41,0
45,331,0.2,42,0
45,331,0.2,43,0
45,331,0.2,44,0
45,331,0.2,45,0
45,331,0.2,46,0
45,331,0.2,47,0
45,331,0.2,48,0
45,331,0.2,49,0
45,331,0.2,50,0
45,331,0.3,1,12
45,331,0.3,2,0
45,331,0.3,3,0
45,331,0.3,4,3
45,331,0.3,5,0
45,331,0.3,6,0
45,331,0.3,7,0
45,331,0.3,8,0
45,331,0.3,9,0
45,331,0.3,10,0
45,331,0.3,11,0
45,331,0.3,12,0
45,331,0.3,13,0
45,331,0.3,14,0
45,331,0.3,15,0
45,331,0.3,16,0
45,331,0.3,17,0
45,331,0.3,18,0
45,331,0.3,19,0
45,331,0.3,20,0
45,331,0.3,21,0
45,331,0.3,22,0
45,331,0.3,23,0
45,331,0.3,24,0
45,331,0.3,25,0
45,331,0.3,26,0
45,331,0.3,27,0
45,331,0.3,28,0
45,331,0.3,29,0
45,331,0.3,30,0
45,331,0.3,31,0
45,331,0.3,32,0
45,331,0.3,33,0
45,331,0.3,34,0
45,331,0.3,35,0
45,331,0.3,36,0
45,331,0.3,37,0
45,331,0.3,38,0
45,331,0.3,39,0
45,331,0.3,40,0
45,331,0.3,41,0
45,331,0.3,42,0
45,331,0.3,43,0
45,331,0.3,44,0
45,331,0.3,45,0
45,331,0.3,46,0
45,331,0.3,47,0
45,331,0.3,48,0
45,331,0.3,49,0
45,331,0.3,50,0
45,331,0.4,1,7
45,331,0.4,2,3
45,331,0.4,3,3
45,331,0.4,4,0
45,331,0.4,5,0
45,331,0.4,6,0
45,331,0.4,7,0
45,331,0.4,8,0
45,331,0.4,9,0
45,331,0.4,10,0
45,331,0.4,11,0
45,331,0.4,12,0
45,331,0.4,13,0
45,331,0.4,14,0
45,331,0.4,15,0
45,331,0.4,16,0
45,331,0.4,17,0
45,331,0.4,18,0
45,331,0.4,19,0
45,331,0.4,20,0
45,331,0.4,21,0
45,331,0.4,22,0
45,331,0.4,23,0
45,331,0.4,24,0
45,331,0.4,25,0
45,331,0.4,26,0
45,331,0.4,27,0
45,331,0.4,28,0
45,331,0.4,29,0
45,331,0.4,30,0
45,331,0.4,31,0
45,331,0.4,32,0
45,331,0.4,33,0
45,331,0.4,34,0
45,331,0.4,35,0
45,331,0.4,36,0
45,331,0.4,37,0
45,331,0.4,38,0
45,331,0.4,39,0
45,331,0.4,40,0
45,331,0.4,41,0
45,331,0.4,42,0
45,331,0.4,43,0
45,331,0.4,44,0
45,331,0.4,45,0
45,331,0.4,46,0
45,331,0.4,47,0
45,331,0.4,48,0
45,331,0.4,49,0
45,331,0.4,50,0
45,331,0.5,1,4
45,331,0.5,2,0
45,331,0.5,3,0
45,331,0.5,4,5
45,331,0.5,5,0
45,331,0.5,6,0
45,331,0.5,7,3
45,331,0.5,8,0
45,331,0.5,9,0
45,331,0.5,10,0
45,331,0.5,11,0
45,331,0.5,12,0
45,331,0.5,13,0
45,331,0.5,14,0
45,331,0.5,15,0
45,331,0.5,16,0
45,331,0.5,17,0
45,331,0.5,18,0
45,331,0.5,19,0
45,331,0.5,20,0
45,331,0.5,21,0
45,331,0.5,22,0
45,331,0.5,23,0
45,331,0.5,24,0
45,331,0.5,25,0
45,331,0.5,26,0
45,331,0.5,27,0
45,331,0.5,28,0
45,331,0.5,29,0
45,331,0.5,30,0
45,331,0.5,31,0
45,331,0.5,32,0
45,331,0.5,33,0
45,331,0.5,34,0
45,331,0.5,35,0
45,331,0.5,36,0
45,331,0.5,37,0
45,331,0.5,38,0
45,331,0.5,39,0
45,331,0.5,40,0
45,331,0.5,41,0
45,331,0.5,42,0
45,331,0.5,43,0
45,331,0.5,44,0
45,331,0.5,45,0
45,331,0.5,46,0
45,331,0.5,47,0
45,331,0.5,48,0
45,331,0.5,49,0
45,331,0.5,50,0
45,331,0.6,1,5
45,331,0.6,2,3
45,331,0.6,3,4
45,331,0.6,4,3
45,331,0.6,5,0
45,331,0.6,6,0
45,331,0.6,7,0
45,331,0.6,8,3
45,331,0.6,9,4
45,331,0.6,10,0
45,331,0.6,11,0
45,331,0.6,12,0
45,331,0.6,13,0
45,331,0.6,14,0
45,331,0.6,15,0
45,331,0.6,16,0
45,331,0.6,17,0
45,331,0.6,18,0
45,331,0.6,19,0
45,331,0.6,20,0
45,331,0.6,21,0
45,331,0.6,22,0
45,331,0.6,23,0
45,331,0.6,24,0
45,331,0.6,25,0
45,331,0.6,26,0
45,331,0.6,27,0
45,331,0.6,28,0
45,331,0.6,29,0
45,331,0.6,30,0
45,331,0.6,31,0
45,331,0.6,32,0
45,331,0.6,33,0
45,331,0.6,34,0
45,331,0.6,35,0
45,331,0.6,36,0
45,331,0.6,37,0
45,331,0.6,38,0
45,331,0.6,39,0
45,331,0.6,40,0
45,331,0.6,41,0
45,331,0.6,42,0
45,331,0.6,43,0
45,331,0.6,44,0
45,331,0.6,45,0
45,331,0.6,46,0
45,331,0.6,47,0
45,331,0.6,48,0
45,331,0.6,49,0
45,331,0.6,50,0
45,331,0.7,1,12
45,331,0.7,2,4
45,331,0.7,3,0
45,331,0.7,4,0
45,331,0.7,5,0
45,331,0.7,6,0
45,331,0.7,7,0
45,331,0.7,8,3
45,331,0.7,9,0
45,331,0.7,10,0
45,331,0.7,11,0
45,331,0.7,12,0
45,331,0.7,13,0
45,331,0.7,14,0
45,331,0.7,15,0
45,331,0.7,16,0
45,331,0.7,17,0
45,331,0.7,18,0
45,331,0.7,19,0
45,331,0.7,20,0
45,331,0.7,21,0
45,331,0.7,22,0
45,331,0.7,23,0
45,331,0.7,24,0
45,331,0.7,25,0
45,331,0.7,26,0
45,331,0.7,27,0
45,331,0.7,28,0
45,331,0.7,29,0
45,331,0.7,30,0
45,331,0.7,31,0
45,331,0.7,32,0
45,331,0.7,33,0
45,331,0.7,34,0
45,331,0.7,35,0
45,331,0.7,36,0
45,331,0.7,37,0
45,331,0.7,38,0
45,331,0.7,39,0
45,331,0.7,40,0
45,331,0.7,41,0
45,331,0.7,42,0
45,331,0.7,43,0
45,331,0.7,44,0
45,331,0.7,45,0
45,331,0.7,46,0
45,331,0.7,47,0
45,331,0.7,48,0
45,331,0.7,49,0
45,331,0.7,50,0
45,331,0.8,1,5
45,331,0.8,2,3
45,331,0.8,3,0
45,331,0.8,4,0
45,331,0.8,5,0
45,331,0.8,6,3
45,331,0.8,7,0
45,331,0.8,8,1
45,331,0.8,9,1
45,331,0.8,10,0
45,331,0.8,11,0
45,331,0.8,12,0
45,331,0.8,13,0
45,331,0.8,14,0
45,331,0.8,15,0
45,331,0.8,16,0
45,331,0.8,17,0
45,331,0.8,18,0
45,331,0.8,19,0
45,331,0.8,20,0
45,331,0.8,21,0
45,331,0.8,22,0
45,331,0.8,23,0
45,331,0.8,24,0
45,331,0.8,25,0
45,331,0.8,26,0
45,331,0.8,27,0
45,331,0.8,28,0
45,331,0.8,29,0
45,331,0.8,30,0
45,331,0.8,31,0
45,331,0.8,32,0
45,331,0.8,33,0
45,331,0.8,34,0
45,331,0.8,35,0
45,331,0.8,36,0
45,331,0.8,37,0
45,331,0.8,38,0
45,331,0.8,39,0
45,331,0.8,40,0
45,331,0.8,41,0
45,331,0.8,42,0
45,331,0.8,43,0
45,331,0.8,44,0
45,331,0.8,45,0
45,331,0.8,46,0
45,331,0.8,47,0
45,331,0.8,48,0
45,331,0.8,49,0
45,331,0.8,50,0
45,331,0.9,1,3
45,331,0.9,2,3
45,331,0.9,3,3
45,331,0.9,4,0
45,331,0.9,5,3
45,331,0.9,6,0
45,331,0.9,7,0
45,331,0.9,8,0
45,331,0.9,9,0
45,331,0.9,10,0
45,331,0.9,11,0
45,331,0.9,12,0
45,331,0.9,13,0
45,331,0.9,14,0
45,331,0.9,15,0
45,331,0.9,16,0
45,331,0.9,17,1
45,331,0.9,18,0
45,331,0.9,19,0
45,331,0.9,20,0
45,331,0.9,21,0
45,331,0.9,22,0
45,331,0.9,23,0
45,331,0.9,24,0
45,331,0.9,25,0
45,331,0.9,26,0
45,331,0.9,27,0
45,331,0.9,28,0
45,331,0.9,29,0
45,331,0.9,30,0
45,331,0.9,31,0
45,331,0.9,32,0
45,331,0.9,33,0
45,331,0.9,34,0
45,331,0.9,35,0
45,331,0.9,36,0
45,331,0.9,37,0
45,331,0.9,38,0
45,331,0.9,39,0
45,331,0.9,40,0
45,331,0.9,41,0
45,331,0.9,42,0
45,331,0.9,43,0
45,331,0.9,44,0
45,331,0.9,45,0
45,331,0.9,46,0
45,331,0.9,47,0
45,331,0.9,48,0
45,331,0.9,49,0
45,331,0.9,50,0
45,331,1.0,1,4
45,331,1.0,2,1
45,331,1.0,3,0
45,331,1.0,4,0
45,331,1.0,5,0
45,331,1.0,6,3
45,331,1.0,7,1
45,331,1.0,8,0
45,331,1.0,9,0
45,331,1.0,10,1
45,331,1.0,11,3
45,331,1.0,12,0
45,331,1.0,13,1
45,331,1.0,14,0
45,331,1.0,15,0
45,331,1.0,16,1
45,331,1.0,17,0
45,331,1.0,18,0
45,331,1.0,19,0
45,331,1.0,20,0
45,331,1.0,21,1
45,331,1.0,22,0
45,331,1.0,23,1
45,331,1.0,24,0
45,331,1.0,25,1
45,331,1.0,26,0
45,331,1.0,27,0
45,331,1.0,28,1
45,331,1.0,29,1
45,331,1.0,30,0
45,331,1.0,31,0
45,331,1.0,32,1
45,331,1.0,33,0
45,331,1.0,34,0
45,331,1.0,35,0
45,331,1.0,36,0
45,331,1.0,37,0
45,331,1.0,38,0
45,331,1.0,39,0
45,331,1.0,40,0
45,331,1.0,41,0
45,331,1.0,42,0
45,331,1.0,43,0
45,331,1.0,44,0
45,331,1.0,45,0
45,331,1.0,46,0
45,331,1.0,47,0
45,331,1.0,48,0
45,331,1.0,49,0
45,331,1.0,50,0
50,422,0.1,1,7
50,422,0.1,2,3
50,422,0.1,3,5
50,422,0.1,4,3
50,422,0.1,5,7
50,422,0.1,6,5
50,422,0.1,7,7
50,422,0.1,8,5
50,422,0.1,9,3
50,422,0.1,10,5
50,422,0.1,11,3
50,422,0.1,12,3
50,422,0.1,13,3
50,422,0.1,14,3
50,422,0.1,15,3
50,422,0.1,16,5
50,422,0.1,17,3
50,422,0.1,18,3
50,422,0.1,19,3
50,422,0.1,20,3
50,422,0.1,21,3
50,422,0.1,22,3
50,422,0.1,23,3
50,422,0.1,24,3
50,422,0.1,25,3
50,422,0.1,26,3
50,422,0.1,27,3
50,422,0.1,28,3
50,422,0.1,29,3
50,422,0.1,30,3
