n,m,ns
14,22,37433
14,22,38550
14,22,37643
14,22,37293
14,22,41343
14,22,36246
14,22,35896
14,22,35617
14,22,35827
14,22,35826
14,22,36944
14,22,35897
14,22,35757
14,22,37852
14,22,36176
14,22,36036
14,22,36525
14,22,37922
14,22,37852
14,22,37293
14,22,37223
14,22,37573
14,22,36805
14,22,37991
14,22,37782
14,22,37502
14,22,38271
14,22,37503
14,22,37852
14,22,37712
14,22,36944
14,22,37014
14,22,37083
14,22,36106
14,22,36805
14,22,37084
14,22,36385
14,22,35897
14,22,35826
14,22,36106
14,22,36106
14,22,36944
14,22,36734
14,22,36804
14,22,36386
14,22,36036
14,22,36245
14,22,36525
14,22,37433
14,22,36595
14,22,37153
14,22,36874
14,22,38061
14,22,36106
14,22,36036
14,22,36804
14,22,36106
14,22,37083
14,22,37363
14,22,37433
14,22,37922
14,22,37503
14,22,37642
14,22,37153
14,22,37433
14,22,37643
14,22,37294
14,22,36734
14,22,36874
14,22,36665
14,22,37502
14,22,36525
14,23,36036
14,23,35547
14,23,36176
14,23,35337
14,23,35966
14,23,34919
14,23,36176
14,23,33871
14,23,34150
14,23,34011
14,23,34919
14,23,34569
14,23,34080
14,23,34849
14,23,34919
14,23,33941
14,23,33941
14,23,33522
14,23,34220
14,23,33802
14,23,34779
14,23,34639
14,23,35617
14,23,33732
14,23,33732
14,23,33592
14,23,34640
14,23,34429
14,23,33802
14,23,33941
14,23,35198
14,23,34849
14,23,35268
14,23,34500
14,23,34361
14,23,33592
14,23,37084
14,23,34429
14,23,34570
14,23,33871
14,23,34918
14,23,34360
14,23,34500
14,23,34779
14,23,33802
14,23,33661
14,23,33871
14,23,33662
14,23,34499
14,23,35547
14,23,34849
14,23,34639
14,23,34150
14,23,34989
14,23,34430
14,23,33941
14,23,34151
14,23,33732
14,23,34848
14,23,33732
14,23,34010
14,23,33732
14,23,34429
14,23,34570
14,23,33871
14,23,34220
14,23,34150
14,23,34360
14,23,33732
14,23,35059
14,23,35407
14,23,34570
14,23,35338
14,23,35338
14,23,34709
14,23,33662
14,23,34640
14,23,33661
14,23,34151
14,23,33731
14,23,34849
14,23,33731
14,23,34290
14,23,34081
14,23,34150
14,23,34779
14,23,35757
14,23,34919
14,23,35198
14,23,34779
14,23,34430
14,23,34081
14,23,35058
14,23,33871
14,23,35827
14,23,34709
14,23,35128
14,23,33522
14,23,34011
14,23,33801
14,24,42042
14,24,40994
14,24,43718
14,24,41204
14,24,41134
14,24,40925
14,24,41064
14,24,41274
14,24,41064
14,24,42601
14,24,42322
14,24,40575
14,24,41414
14,24,40575
14,24,40925
14,24,40994
14,24,40995
14,24,41903
14,24,41274
14,24,40645
14,24,42042
14,24,43159
14,24,42880
14,24,40855
14,24,43299
14,24,41763
14,24,41833
14,24,40994
14,24,41903
14,24,42181
14,24,42671
14,24,41274
14,24,42112
14,24,40855
14,24,40855
14,24,40855
14,24,42252
14,24,40716
14,24,46232
14,24,41763
14,24,42461
14,24,42321
14,24,42601
14,24,40994
14,24,40576
14,24,41065
14,24,41204
14,24,43369
14,24,42880
14,24,41623
14,24,41064
14,24,40715
14,24,41274
14,24,41344
14,24,41763
14,24,42391
14,24,41134
14,24,41833
14,24,42391
14,24,41693
14,24,41693
14,24,41763
14,24,40855
14,24,41553
14,24,42112
14,24,41414
14,24,40994
14,24,42671
14,24,41274
14,24,41832
14,24,41484
14,24,40505
14,24,40925
14,24,42950
14,24,42531
14,24,42600
14,24,41763
14,24,41344
14,24,42112
14,24,41693
14,24,40715
14,24,41065
14,24,42880
14,24,41274
14,24,43020
14,24,43020
14,24,41902
14,24,40925
14,24,40855
14,24,41134
14,24,40995
14,24,41413
14,24,40646
14,24,40855
14,24,41483
14,24,40925
14,24,41832
14,24,41134
14,24,40646
14,24,41832
14,25,38410
14,25,37503
14,25,37572
14,25,36944
14,25,37713
14,25,36805
14,25,37921
14,25,38690
14,25,38341
14,25,38550
14,25,38829
14,25,38481
14,25,37572
14,25,39179
14,25,37433
14,25,37921
14,25,38341
14,25,37573
14,25,36944
14,25,37223
14,25,38550
14,25,38201
14,25,38899
14,25,38480
14,25,38900
14,25,38061
14,25,39598
14,25,38340
14,25,38271
14,25,38062
14,25,37224
14,25,44416
14,25,37293
14,25,36735
14,25,37153
14,25,37991
14,25,38551
14,25,38201
14,25,37363
14,25,37363
14,25,37712
14,25,38411
14,25,38620
14,25,37991
14,25,39598
14,25,37992
14,25,38132
14,25,37433
14,25,38550
14,25,37503
14,25,38480
14,25,38131
14,25,39039
14,25,36944
14,25,37014
14,25,36525
14,25,37642
14,25,37153
14,25,39109
14,25,38341
14,25,38899
14,25,38132
14,25,39039
14,25,38202
14,25,38340
14,25,37433
14,25,37083
14,25,36525
14,25,37223
14,25,37503
14,25,37572
14,25,38551
14,25,39249
14,25,38550
14,25,38341
14,25,37851
14,25,38620
14,25,36875
14,25,37921
14,25,37992
14,25,39528
14,25,37782
14,25,39598
14,25,38061
14,25,37782
14,25,37503
14,25,38690
14,25,38340
14,25,39458
14,25,38341
14,25,38690
14,25,39179
14,25,37921
14,25,38271
14,25,38481
14,25,38131
14,25,38410
14,25,36734
14,25,36665
14,25,36385
14,26,39667
14,26,38411
14,26,39039
14,26,37642
14,26,40715
14,26,38480
14,26,39738
14,26,38899
14,26,39458
14,26,39109
14,26,38900
14,26,38550
14,26,39947
14,26,38829
14,26,39109
14,26,38480
14,26,39668
14,26,39039
14,26,39598
14,26,38829
14,26,40227
14,26,38830
14,26,39528
14,26,38550
14,26,38900
14,26,38899
14,26,39738
14,26,39109
14,26,39738
14,26,43438
14,26,39039
14,26,38760
14,26,39458
14,26,38969
14,26,38969
14,26,38899
14,26,39528
14,26,37922
14,26,38620
14,26,36804
14,26,39039
14,26,38899
14,26,38830
14,26,39388
14,26,39947
14,26,38621
14,26,39109
14,26,39109
14,26,38969
14,26,39388
14,26,39458
14,26,39039
14,26,39737
14,26,38621
14,26,39179
14,26,39179
14,26,40296
14,26,38829
14,26,39388
14,26,40576
14,26,39319
14,26,38620
14,26,39318
14,26,38550
14,26,39668
14,26,39877
14,26,39458
14,26,38620
14,26,39877
14,26,39318
14,26,39459
14,26,39318
14,26,39318
14,26,38830
14,26,39947
14,26,39388
14,26,38970
14,26,38759
14,26,39528
14,26,38899
14,26,39947
14,26,39598
14,26,40296
14,26,39179
14,26,39179
14,26,38550
14,26,39528
14,26,38899
14,26,39388
14,26,39039
14,26,39249
14,26,39179
14,26,39179
14,26,38760
14,26,39459
14,26,39039
14,26,39319
14,26,39109
14,26,38900
14,26,39318
14,27,38969
14,27,39389
14,27,39249
14,27,38899
14,27,38900
14,27,38969
14,27,38760
14,27,38690
14,27,38829
14,27,38061
14,27,38481
14,27,40017
14,27,39597
14,27,39668
14,27,39528
14,27,39877
14,27,39039
14,27,38899
14,27,37922
14,27,37991
14,27,37922
14,27,37782
14,27,38271
14,27,39109
14,27,38411
14,27,38201
14,27,43858
14,27,39318
14,27,39179
14,27,39667
14,27,38830
14,27,39528
14,27,38830
14,27,39807
14,27,39668
14,27,37712
14,27,37433
14,27,38131
14,27,38690
14,27,38620
14,27,37642
14,27,38131
14,27,38969
14,27,37922
14,27,37712
14,27,38341
14,27,39039
14,27,38411
14,27,38132
14,27,39598
14,27,39668
14,27,39318
14,27,39179
14,27,39388
14,27,39737
14,27,40366
14,27,39179
14,27,39109
14,27,40924
14,27,39598
14,27,39319
14,27,39459
14,27,40296
14,27,39668
14,27,39039
14,27,39388
14,27,39388
14,27,39877
14,27,38900
14,27,39528
14,27,40367
14,27,39458
14,27,39319
14,27,39528
14,27,39667
14,27,39458
14,27,39947
14,27,39528
14,27,40576
14,27,40087
14,27,38830
14,27,39528
14,27,39388
14,27,39668
14,27,39877
14,27,39877
14,27,39877
14,27,39528
14,27,39109
14,27,40366
14,27,39877
14,27,39109
14,27,38969
14,27,38830
14,27,38131
14,27,38061
14,27,37922
14,27,38480
14,27,38131
14,27,38062
14,28,43020
14,28,42042
14,28,42042
14,28,41274
14,28,42252
14,28,42880
14,28,41903
14,28,40995
14,28,41483
14,28,42810
14,28,43230
14,28,43369
14,28,43160
14,28,44067
14,28,43788
14,28,42671
14,28,43788
14,28,42670
14,28,41484
14,28,41064
14,28,41833
14,28,47630
14,28,41344
14,28,42671
14,28,43230
14,28,41832
14,28,41135
14,28,41484
14,28,41553
14,28,43579
14,28,43089
14,28,42462
14,28,43509
14,28,42880
14,28,43858
14,28,43090
14,28,43508
14,28,43509
14,28,43369
14,28,42810
14,28,43439
14,28,42181
14,28,42182
14,28,42601
14,28,43578
14,28,43090
14,28,43020
14,28,42881
14,28,43578
14,28,42671
14,28,43089
14,28,41693
14,28,42601
14,28,42181
14,28,41554
14,28,41273
14,28,41554
14,28,41343
14,28,41833
14,28,41344
14,28,42181
14,28,41484
14,28,41413
14,28,43299
14,28,43509
14,28,42810
14,28,43229
14,28,43160
14,28,41273
14,28,40925
14,28,41414
14,28,40924
14,28,43719
14,28,41274
14,28,41135
14,28,43299
14,28,42601
14,28,42810
14,28,43509
14,28,42670
14,28,42042
14,28,41483
14,28,42042
14,28,42601
14,28,43020
14,28,44067
14,28,41833
14,28,41064
14,28,41344
14,28,41623
14,28,41763
14,28,40994
14,28,43998
14,28,43858
14,28,43438
14,28,42601
14,28,42252
14,28,43369
14,28,41693
14,28,42112
14,29,41553
14,29,39458
14,29,39807
14,29,40855
14,29,41553
14,29,40576
14,29,41204
14,29,40505
14,29,41134
14,29,41204
14,29,44207
14,29,40575
14,29,41274
14,29,40575
14,29,40576
14,29,40436
14,29,40506
14,29,41413
14,29,40785
14,29,41135
14,29,41483
14,29,40017
14,29,39807
14,29,39458
14,29,39458
14,29,38969
14,29,39668
14,29,40086
14,29,39039
14,29,38690
14,29,39039
14,29,39109
14,29,39528
14,29,38969
14,29,39668
14,29,38829
14,29,39109
14,29,38550
14,29,39459
14,29,39807
14,29,40436
14,29,40296
14,29,40435
14,29,41065
14,29,40924
14,29,40855
14,29,41414
14,29,40296
14,29,40645
14,29,40506
14,29,41483
14,29,40366
14,29,39738
14,29,39458
14,29,38900
14,29,38760
14,29,40367
14,29,40925
14,29,39947
14,29,39668
14,29,40367
14,29,39528
14,29,40506
14,29,40645
14,29,40925
14,29,40296
14,29,41763
14,29,40226
14,29,39807
14,29,40157
14,29,40436
14,29,40087
14,29,39248
14,29,38969
14,29,39039
14,29,38829
14,29,38830
14,29,39318
14,29,39877
14,29,38969
14,29,39738
14,29,39388
14,29,39667
14,29,38690
14,29,38969
14,29,39319
14,29,39248
14,29,39039
14,29,38969
14,29,40366
14,29,40156
14,29,39249
14,29,39388
14,29,38760
14,29,38899
14,29,38830
14,29,39179
14,29,41553
14,29,39179
14,29,39109
14,30,43160
14,30,43718
14,30,43229
14,30,42252
14,30,44347
14,30,43090
14,30,41204
14,30,42531
14,30,42740
14,30,42950
14,30,42601
14,30,43230
14,30,41833
14,30,41204
14,30,40925
14,30,41135
14,30,42043
14,30,43579
14,30,42670
14,30,42880
14,30,43369
14,30,42112
14,30,42182
14,30,42740
14,30,42461
14,30,42112
14,30,41763
14,30,41343
14,30,42252
14,30,42251
14,30,43998
14,30,43090
14,30,42531
14,30,42531
14,30,42531
14,30,41693
14,30,42601
14,30,42112
14,30,42462
14,30,41903
14,30,42880
14,30,43299
14,30,42601
14,30,42182
14,30,42461
14,30,41693
14,30,41553
14,30,40924
14,30,43090
14,30,42042
14,30,42321
14,30,41972
14,30,41693
14,30,41484
14,30,42741
14,30,42391
14,30,42880
14,30,42042
14,30,41204
14,30,41343
14,30,41414
14,30,42461
14,30,43020
14,30,43020
14,30,42741
14,30,42881
14,30,42741
14,30,42810
14,30,42182
14,30,39877
14,30,40645
14,30,40436
14,30,42531
14,30,42880
14,30,42810
14,30,42182
14,30,43020
14,30,42461
14,30,44067
14,30,43020
14,30,42880
14,30,42810
14,30,42391
14,30,41693
14,30,42531
14,30,43159
14,30,42601
14,30,42391
14,30,40855
14,30,41693
14,30,41623
14,30,42391
14,30,43439
14,30,43020
14,30,47559
14,30,42112
14,30,42531
14,30,43299
14,30,43718
14,30,43020
14,31,44976
14,31,43927
14,31,43788
14,31,43649
14,31,45883
14,31,45673
14,31,45185
14,31,44905
14,31,43858
14,31,43927
14,31,43649
14,31,43370
14,31,44976
14,31,44905
14,31,45185
14,31,45534
14,31,44137
14,31,43578
14,31,43858
14,31,43509
14,31,45953
14,31,43579
14,31,43928
14,31,43509
14,31,44627
14,31,46860
14,31,45954
14,31,46303
14,31,46232
14,31,44557
14,31,44277
14,31,43299
14,31,44416
14,31,45185
14,31,46162
14,31,45255
14,31,45324
14,31,45953
14,31,45883
14,31,45674
14,31,46092
14,31,46582
14,31,45883
14,31,43160
14,31,44487
14,31,43578
14,31,43370
14,31,43090
14,31,44347
14,31,43788
14,31,45953
14,31,44626
14,31,44137
14,31,43439
14,31,43439
14,31,43858
14,31,43788
14,31,45604
14,31,47001
14,31,45394
14,31,46582
14,31,46442
14,31,44976
14,31,44906
14,31,43858
14,31,43997
14,31,44556
14,31,45814
14,31,46023
14,31,46093
14,31,45814
14,31,45046
14,31,45464
14,31,44486
14,31,44207
14,31,43369
14,31,45464
14,31,44626
14,31,46023
14,31,49305
14,31,47000
14,31,47280
14,31,45185
14,31,46442
14,31,46023
14,31,45464
14,31,45883
14,31,45115
14,31,47210
14,31,46931
14,31,45395
14,31,45534
14,31,45883
14,31,46092
14,31,44626
14,31,44207
14,31,45255
14,31,45255
14,31,43299
14,31,44905
14,32,43928
14,32,43509
14,32,45324
14,32,45045
14,32,44836
14,32,43997
14,32,44277
14,32,42252
14,32,43578
14,32,42880
14,32,45115
14,32,43858
14,32,44556
14,32,42391
14,32,44975
14,32,43858
14,32,44487
14,32,44138
14,32,44486
14,32,44626
14,32,44347
14,32,44137
14,32,45604
14,32,43719
14,32,44905
14,32,44277
14,32,44347
14,32,43997
14,32,44068
14,32,44067
14,32,44975
14,32,44347
14,32,44765
14,32,43649
14,32,42951
14,32,43998
14,32,45185
14,32,44137
14,32,45464
14,32,44207
14,32,44556
14,32,44486
14,32,44906
14,32,44137
14,32,43020
14,32,42391
14,32,43020
14,32,42182
14,32,42950
14,32,44765
14,32,45185
14,32,44417
14,32,43369
14,32,42670
14,32,44626
14,32,44347
14,32,45185
14,32,44068
14,32,43858
14,32,44067
14,32,45185
14,32,44696
14,32,44766
14,32,43997
14,32,46023
14,32,42112
14,32,43019
14,32,44696
14,32,45604
14,32,44137
14,32,45185
14,32,43788
14,32,44276
14,32,44138
14,32,45115
14,32,42182
14,32,45045
14,32,44068
14,32,44905
14,32,43998
14,32,44137
14,32,44765
14,32,44277
14,32,44277
14,32,44067
14,32,43439
14,32,44557
14,32,43160
14,32,44835
14,32,44137
14,32,44487
14,32,42112
14,32,44207
14,32,42601
14,32,43718
14,32,42950
14,32,42740
14,32,43160
14,32,45115
14,32,45115
14,33,46652
14,33,45603
14,33,45255
14,33,44277
14,33,45534
14,33,44556
14,33,44905
14,33,44347
14,33,47489
14,33,46931
14,33,47839
14,33,46232
14,33,47000
14,33,46302
14,33,46652
14,33,46162
14,33,47559
14,33,46023
14,33,46721
14,33,46372
14,33,45115
14,33,45255
14,33,47349
14,33,46512
14,33,47489
14,33,47909
14,33,47210
14,33,46372
14,33,45115
14,33,45254
14,33,47141
14,33,47419
14,33,47001
14,33,47419
14,33,47769
14,33,47559
14,33,47629
14,33,44207
14,33,46930
14,33,46931
14,33,47769
14,33,46372
14,33,47350
14,33,46372
14,33,47699
14,33,47489
14,33,47001
14,33,47001
14,33,48816
14,33,45045
14,33,45534
14,33,43928
14,33,44626
14,33,44277
14,33,46023
14,33,47560
14,33,47280
14,33,46093
14,33,48188
14,33,44696
14,33,44905
14,33,44068
14,33,44487
14,33,44207
14,33,44067
14,33,43369
14,33,44277
14,33,43858
14,33,44347
14,33,44417
14,33,45534
14,33,45743
14,33,45953
14,33,45883
14,33,46093
14,33,46162
14,33,47141
14,33,46791
14,33,46442
14,33,46162
14,33,47420
14,33,46511
14,33,46582
14,33,44835
14,33,44417
14,33,44696
14,33,46093
14,33,44137
14,33,44416
14,33,44417
14,33,45185
14,33,44696
14,33,46582
14,33,46721
14,33,47071
14,33,46582
14,33,46162
14,33,46582
14,33,46512
14,33,46721
14,34,47001
14,34,44277
14,34,45115
14,34,44137
14,34,45324
14,34,43998
14,34,44486
14,34,43718
14,34,46093
14,34,43858
14,34,46651
14,34,47210
14,34,44905
14,34,44137
14,34,44906
14,34,45045
14,34,44626
14,34,43858
14,34,44347
14,34,44137
14,34,44486
14,34,43997
14,34,45534
14,34,46162
14,34,47909
14,34,45743
14,34,46232
14,34,46163
14,34,47350
14,34,46023
14,34,46581
14,34,47909
14,34,46930
14,34,45883
14,34,47280
14,34,45883
14,34,43997
14,34,45953
14,34,47629
14,34,45813
14,34,46582
14,34,45185
14,34,46582
14,34,45394
14,34,44067
14,34,44626
14,34,47490
14,34,45953
14,34,46023
14,34,45813
14,34,45045
14,34,44696
14,34,44207
14,34,43997
14,34,46023
14,34,45185
14,34,44835
14,34,44626
14,34,47280
14,34,46442
14,34,46162
14,34,43928
14,34,44556
14,34,45185
14,34,47070
14,34,45674
14,34,46092
14,34,45255
14,34,46093
14,34,45534
14,34,46651
14,34,46093
14,34,46930
14,34,45604
14,34,44347
14,34,44138
14,34,44068
14,34,44766
14,34,46721
14,34,46232
14,34,46651
14,34,44976
14,34,45534
14,34,46512
14,34,47350
14,34,46023
14,34,46931
14,34,44766
14,34,47489
14,34,44836
14,34,44905
14,34,45813
14,34,45883
14,34,45884
14,34,45954
14,34,44836
14,34,45813
14,34,44347
14,34,45395
14,34,44626
14,35,47420
14,35,47000
14,35,47141
14,35,47559
14,35,47629
14,35,46022
14,35,47280
14,35,45534
14,35,47838
14,35,46722
14,35,46162
14,35,46931
14,35,47768
14,35,46930
14,35,50213
14,35,46093
14,35,46511
14,35,45814
14,35,48328
14,35,47140
14,35,46721
14,35,46162
14,35,46652
14,35,47001
14,35,47001
14,35,47211
14,35,46512
14,35,44207
14,35,44835
14,35,46302
14,35,47210
14,35,47140
14,35,49305
14,35,47629
14,35,46233
14,35,45673
14,35,45325
14,35,44557
14,35,45255
14,35,46093
14,35,47070
14,35,45953
14,35,46930
14,35,46582
14,35,46652
14,35,46861
14,35,47280
14,35,46093
14,35,47909
14,35,46303
14,35,47210
14,35,46232
14,35,46442
14,35,47000
14,35,46651
14,35,47420
14,35,47070
14,35,46512
14,35,46652
14,35,47070
14,35,46791
14,35,47140
14,35,46791
14,35,47001
14,35,46651
14,35,46721
14,35,47979
14,35,47211
14,35,47490
14,35,46721
14,35,46232
14,35,46023
14,35,44347
14,35,45255
14,35,44486
14,35,44277
14,35,44556
14,35,45883
14,35,47140
14,35,47699
14,35,48118
14,35,47140
14,35,47001
14,35,46302
14,35,47280
14,35,47420
14,35,47629
14,35,46791
14,35,47210
14,35,47210
14,35,46931
14,35,44208
14,35,44417
14,35,45883
14,35,47280
14,35,46721
14,35,50981
14,35,45115
14,35,44975
14,35,44696
14,36,47070
14,36,46163
14,36,46442
14,36,46302
14,36,46232
14,36,45953
14,36,49096
14,36,45324
14,36,46791
14,36,48188
14,36,48607
14,36,47211
14,36,48327
14,36,48048
14,36,46791
14,36,46093
14,36,46930
14,36,47071
14,36,49305
14,36,47769
14,36,48746
14,36,47350
14,36,48537
14,36,45674
14,36,48048
14,36,47769
14,36,48607
14,36,47699
14,36,48118
14,36,48118
14,36,48397
14,36,47908
14,36,49585
14,36,47699
14,36,48537
14,36,49305
14,36,47420
14,36,45325
14,36,45953
14,36,46442
14,36,46372
14,36,47350
14,36,47978
14,36,46442
14,36,47070
14,36,46721
14,36,48188
14,36,48257
14,36,48607
14,36,47559
14,36,47769
14,36,45254
14,36,48537
14,36,48537
14,36,47629
14,36,45045
14,36,47908
14,36,45884
14,36,45954
14,36,45953
14,36,46442
14,36,47839
14,36,47699
14,36,48607
14,36,45604
14,36,45464
14,36,47978
14,36,46442
14,36,47699
14,36,46860
14,36,47699
14,36,46721
14,36,46232
14,36,45185
14,36,46721
14,36,46302
14,36,48118
14,36,51540
14,36,49305
14,36,47838
14,36,45814
14,36,45674
14,36,45883
14,36,44975
14,36,45813
14,36,47141
14,36,46092
14,36,45255
14,36,45673
14,36,45465
14,36,46512
14,36,45604
14,36,46372
14,36,46722
14,36,47699
14,36,48537
14,36,47001
14,36,46162
14,36,45883
14,36,46233
14,37,49584
14,37,48397
14,37,48398
14,37,49933
14,37,50353
14,37,49724
14,37,49864
14,37,50003
14,37,50492
14,37,50493
14,37,50702
14,37,51610
14,37,50073
14,37,48258
14,37,48468
14,37,47071
14,37,47978
14,37,47978
14,37,51261
14,37,49655
14,37,49933
14,37,47280
14,37,48467
14,37,47419
14,37,50633
14,37,49236
14,37,49375
14,37,48257
14,37,50283
14,37,49445
14,37,50073
14,37,48327
14,37,49934
14,37,50004
14,37,48817
14,37,49305
14,37,49514
14,37,49794
14,37,49026
14,37,49375
14,37,50213
14,37,48187
14,37,50073
14,37,50143
14,37,50074
14,37,47279
14,37,50074
14,37,50143
14,37,50981
14,37,49655
14,37,49025
14,37,48677
14,37,49864
14,37,49096
14,37,49794
14,37,54613
14,37,50562
14,37,50353
14,37,50144
14,37,50422
14,37,50423
14,37,50283
14,37,53076
14,37,49584
14,37,48118
14,37,47769
14,37,50353
14,37,49375
14,37,50074
14,37,47420
14,37,47978
14,37,47699
14,37,50632
14,37,49864
14,37,49515
14,37,49165
14,37,50911
14,37,50632
14,37,51401
14,37,49445
14,37,49794
14,37,50214
14,37,50074
14,37,48398
14,37,50841
14,37,50562
14,37,50353
14,37,50213
14,37,50492
14,37,50423
14,37,50702
14,37,51471
14,37,50003
14,37,50353
14,37,51191
14,37,50352
14,37,50702
14,37,50283
14,37,51051
14,37,49235
14,38,49096
14,38,47629
14,38,48188
14,38,49306
14,38,50144
14,38,50283
14,38,50493
14,38,49514
14,38,50493
14,38,50283
14,38,50143
14,38,49794
14,38,50632
14,38,49165
14,38,50702
14,38,49655
14,38,50213
14,38,50073
14,38,49236
14,38,47210
14,38,47909
14,38,50283
14,38,50283
14,38,49724
14,38,49095
14,38,50423
14,38,49654
14,38,48537
14,38,46791
14,38,47070
14,38,48747
14,38,50073
14,38,54054
14,38,49515
14,38,50283
14,38,49445
14,38,50283
14,38,50772
14,38,50981
14,38,49864
14,38,49655
14,38,47490
14,38,50422
14,38,50353
14,38,50353
14,38,50841
14,38,49655
14,38,48398
14,38,49933
14,38,47420
14,38,48746
14,38,46861
14,38,47420
14,38,47140
14,38,46931
14,38,50003
14,38,49515
14,38,50632
14,38,49235
14,38,49235
14,38,47420
14,38,47140
14,38,50563
14,38,50144
14,38,49725
14,38,49305
14,38,50213
14,38,49515
14,38,48257
14,38,48467
14,38,49585
14,38,49305
14,38,49864
14,38,47979
14,38,49236
14,38,48188
14,38,48817
14,38,49794
14,38,49934
14,38,49654
14,38,50423
14,38,49096
14,38,49655
14,38,47629
14,38,49166
14,38,49724
14,38,49515
14,38,50632
14,38,49864
14,38,48258
14,38,50213
14,38,49165
14,38,49166
14,38,48676
14,38,49236
14,38,50144
14,38,48537
14,38,47978
14,38,48676
14,38,49026
14,39,49585
14,39,49654
14,39,49165
14,39,48398
14,39,51610
14,39,49933
14,39,51959
14,39,52797
14,39,51959
14,39,54543
14,39,51540
14,39,51959
14,39,52238
14,39,51400
14,39,49655
14,39,48397
14,39,48188
14,39,49096
14,39,50004
14,39,48048
14,39,48747
14,39,50842
14,39,51121
14,39,51750
14,39,49096
14,39,52238
14,39,52308
14,39,51470
14,39,51540
14,39,50982
14,39,50353
14,39,48607
14,39,48956
14,39,51400
14,39,51959
14,39,50353
14,39,49445
14,39,48397
14,39,49585
14,39,50283
14,39,51051
14,39,51261
14,39,51400
14,39,50213
14,39,51959
14,39,51610
14,39,49305
14,39,48118
14,39,48747
14,39,48327
14,39,48886
14,39,48886
14,39,48328
14,39,49794
14,39,52238
14,39,52238
14,39,51471
14,39,51610
14,39,50772
14,39,48258
14,39,50981
14,39,49864
14,39,49026
14,39,52099
14,39,50493
14,39,49026
14,39,48956
14,39,49166
14,39,49584
14,39,50772
14,39,51819
14,39,49096
14,39,51400
14,39,51121
14,39,52448
14,39,48397
14,39,52099
14,39,51260
14,39,50912
14,39,49654
14,39,51121
14,39,51330
14,39,51680
14,39,50981
14,39,51400
14,39,51680
14,39,49585
14,39,51401
14,39,53147
14,39,51121
14,39,51261
14,39,50702
14,39,50632
14,39,50981
14,39,52029
14,39,50841
14,39,51610
14,39,51749
14,39,51331
14,39,48397
14,40,49934
14,40,48747
14,40,48816
14,40,48677
14,40,49584
14,40,49445
14,40,48327
14,40,50492
14,40,51191
14,40,51121
14,40,49864
14,40,48048
14,40,48188
14,40,48537
14,40,48956
14,40,50492
14,40,50283
14,40,50562
14,40,51610
14,40,49165
14,40,47909
14,40,49514
14,40,49934
14,40,50702
14,40,49096
14,40,50004
14,40,51191
14,40,48188
14,40,48956
14,40,50074
14,40,49375
14,40,49795
14,40,49165
14,40,50143
14,40,48048
14,40,49375
14,40,50772
14,40,51680
14,40,51540
14,40,51401
14,40,50841
14,40,51121
14,40,50492
14,40,50214
14,40,51890
14,40,49445
14,40,51052
14,40,50492
14,40,49375
14,40,50772
14,40,49375
14,40,49166
14,40,48187
14,40,50283
14,40,48956
14,40,50981
14,40,51470
14,40,50632
14,40,50283
14,40,50772
14,40,49235
14,40,52378
14,40,48327
14,40,48817
14,40,48607
14,40,48118
14,40,48467
14,40,48257
14,40,49306
14,40,48537
14,40,51051
14,40,48118
14,40,48118
14,40,48188
14,40,47978
14,40,48816
14,40,49725
14,40,48327
14,40,49096
14,40,50213
14,40,50632
14,40,49654
14,40,48886
14,40,48048
14,40,48677
14,40,50702
14,40,51401
14,40,50841
14,40,50702
14,40,48537
14,40,51471
14,40,51261
14,40,51330
14,40,49655
14,40,49375
14,40,48887
14,40,48746
14,40,48746
14,40,50912
14,40,51331
14,41,50003
14,41,49445
14,41,50841
14,41,50353
14,41,51959
14,41,51959
14,41,52658
14,41,51679
14,41,52099
14,41,51679
14,41,52239
14,41,51540
14,41,50981
14,41,50702
14,41,51749
14,41,50842
14,41,49933
14,41,49236
14,41,49165
14,41,52169
14,41,51400
14,41,50981
14,41,51470
14,41,50982
14,41,53286
14,41,51819
14,41,51679
14,41,51261
14,41,50841
14,41,50283
14,41,52308
14,41,51261
14,41,52587
14,41,50423
14,41,51749
14,41,50772
14,41,51400
14,41,54404
14,41,53077
14,41,51400
14,41,51679
14,41,51400
14,41,52099
14,41,50981
14,41,52099
14,41,50702
14,41,52658
14,41,51610
14,41,51330
14,41,50981
14,41,51890
14,41,51051
14,41,51820
14,41,52168
14,41,50982
14,41,50911
14,41,52029
14,41,51051
14,41,51610
14,41,50003
14,41,52727
14,41,51191
14,41,51750
14,41,50493
14,41,50841
14,41,48747
14,41,48327
14,41,48817
14,41,50004
14,41,49026
14,41,51470
14,41,51330
14,41,50143
14,41,49654
14,41,50982
14,41,49235
14,41,51400
14,41,51261
14,41,52448
14,41,50562
14,41,51889
14,41,52029
14,41,51470
14,41,51401
14,41,51680
14,41,50492
14,41,48677
14,41,49096
14,41,49235
14,41,50003
14,41,52798
14,41,51261
14,41,51540
14,41,51331
14,41,52029
14,41,50982
14,41,51052
14,41,52029
14,41,50074
14,41,51610
14,42,51191
14,42,49166
14,42,51890
14,42,49655
14,42,49025
14,42,50842
14,42,49305
14,42,48816
14,42,49026
14,42,48328
14,42,48817
14,42,48397
14,42,55451
14,42,50911
14,42,50772
14,42,48258
14,42,50283
14,42,50282
14,42,49655
14,42,50073
14,42,50423
14,42,50283
14,42,50912
14,42,48327
14,42,49166
14,42,50352
14,42,49375
